stuID,schID,gender,pre_region,trans_stu,trans_pa,trans,pre_frendship_1a,pre_frendship_2a,pre_frendship_3a,pre_frendship_4a,pre_frendship_5a,pre_frendship_1b,pre_frendship_2b,pre_frendship_3b,pre_frendship_4b,pre_frendship_5b,pre_frendship_6b,post_frendship_1a,post_frendship_2a,post_frendship_3a,post_frendship_4a,post_frendship_5a,post_frendship_1b,post_frendship_2b,post_frendship_3b,post_frendship_4b,post_frendship_5b,post_frendship_6b,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,enthu_pa_6,enthu_pa_7,enthu_pa_8,enthu_pa_9,enthu_pa_10,enthu_pa_11,SES,prefer_Hsch,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,academic_abil,trans_Y1,multicultur_per,sch_SES,sch_academic_abil
5547,1190,1,4,2,2,0,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2,3,4,4,2,3,4,4,2,400,6,0,0,0,0,0,1,0,0,182.3333333,1,1.639344262,490.3243243,199.3243243
5548,2150,2,4,1,1,1,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,3,3,3,4,4,500,1,1,0,0,0,0,0,0,0,238.3333333,0,#VALUE!,NA,NA
5549,1190,2,4,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,4,3,2,3,3,3,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,300,1,1,0,0,0,0,0,0,0,222,0,1.639344262,490.3243243,199.3243243
5550,1190,2,4,2,2,0,5,4,4,4,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,400,3,0,0,1,0,0,0,0,0,237.3333333,1,1.639344262,490.3243243,199.3243243
5551,NA,2,4,NA,NA,0,4,5,5,5,5,5,4,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,4,4,3,3,3,4,3,3,4,3,3,3,4,3,4,3,2,5,4,4,3,3,3,3,1,660,3,0,0,1,0,0,0,0,0,263.3333333,0,#VALUE!,NA,NA
5552,1190,1,4,2,2,0,4,3,3,3,3,4,3,3,3,3,3,5,5,5,5,4,4,4,3,4,3,5,2,3,2,3,3,4,4,4,4,5,5,4,4,-1,4,4,4,4,5,3,3,2,2,3,2,2,4,3,3,2,600,2,0,1,0,0,0,0,0,0,179.3333333,0,1.639344262,490.3243243,199.3243243
5553,1191,2,4,2,2,0,4,3,4,5,4,3,3,3,3,3,3,4,4,3,3,3,4,3,4,3,3,4,4,3,3,4,4,2,3,2,2,3,3,3,2,4,3,4,4,4,3,2,2,1,4,3,3,2,2,3,2,2,310,1,1,0,0,0,0,0,0,0,193.6666667,1,19.44444444,446.4722222,190.8157895
5554,1191,2,4,2,2,0,3,3,3,1,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,4,3,3,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,0,0,0,0,0,0,0,0,198.3333333,-1,19.44444444,446.4722222,190.8157895
5555,1191,2,4,2,2,0,4,3,3,4,3,3,3,3,3,3,3,5,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,5,5,5,5,3,3,4,4,4,4,4,4,4,4,5,3,3,4,5,4,4,4,4,4,2,-1,1,1,0,0,0,0,0,0,0,185.6666667,1,19.44444444,446.4722222,190.8157895
5556,1191,1,4,2,2,0,5,4,3,4,4,4,3,3,4,3,4,4,3,4,3,4,3,3,3,3,3,3,3,2,2,2,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,5,5,4,4,3,3,4,2,200,3,0,0,1,0,0,0,0,0,178,0,19.44444444,446.4722222,190.8157895
5557,1191,2,4,2,2,0,5,4,5,5,4,4,4,4,3,3,3,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,5,4,3,4,4,5,5,4,4,2,3,1,3,4,4,4,4,4,4,5,1000,5,0,0,0,0,1,0,0,0,193,0,19.44444444,446.4722222,190.8157895
5558,1191,1,4,2,2,0,4,-1,3,4,4,3,2,4,4,4,4,3,3,3,4,3,4,3,3,3,2,5,3,3,1,3,1,3,3,3,3,3,4,4,4,4,3,4,4,3,3,3,4,3,4,4,4,3,3,4,4,4,400,1,1,0,0,0,0,0,0,0,221.6666667,0,19.44444444,446.4722222,190.8157895
5559,1191,2,4,2,2,0,4,4,4,5,5,3,3,3,3,4,4,3,3,3,4,3,4,4,2,3,3,4,4,4,3,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,3,3,3,2,4,4,4,4,4,4,4,3,350,1,1,0,0,0,0,0,0,0,204.6666667,0,19.44444444,446.4722222,190.8157895
5560,1191,2,4,2,2,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,2,4,4,4,3,3,5,4,4,530,5,0,0,0,0,1,0,0,0,217,0,19.44444444,446.4722222,190.8157895
5561,1191,1,4,2,2,0,5,4,3,5,3,5,5,5,5,5,5,5,3,3,5,3,3,1,5,5,5,5,3,2,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,4,4,4,2,300,1,1,0,0,0,0,0,0,0,152,1,19.44444444,446.4722222,190.8157895
5562,1191,1,4,2,2,0,5,5,5,4,4,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,1,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,3,300,1,1,0,0,0,0,0,0,0,174.6666667,0,19.44444444,446.4722222,190.8157895
5563,1191,2,4,2,2,0,3,3,3,4,4,3,3,4,3,3,4,4,3,3,3,3,3,3,2,2,2,3,3,3,4,3,3,4,3,4,4,3,4,3,3,3,3,3,4,3,3,3,4,2,3,3,3,4,3,4,4,3,140,1,1,0,0,0,0,0,0,0,194,1,19.44444444,446.4722222,190.8157895
5564,1191,1,4,2,2,0,4,4,3,4,4,3,4,2,3,4,4,4,4,3,4,4,4,4,2,3,2,4,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,3,500,1,1,0,0,0,0,0,0,0,183.6666667,0,19.44444444,446.4722222,190.8157895
5565,1191,1,4,2,2,0,4,4,3,3,3,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,5,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,1,600,1,1,0,0,0,0,0,0,0,199.3333333,0,19.44444444,446.4722222,190.8157895
5566,1191,2,4,2,2,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,3,3,4,4,3,3,3,1,330,1,1,0,0,0,0,0,0,0,161.3333333,0,19.44444444,446.4722222,190.8157895
5567,1191,2,4,2,2,0,4,4,4,4,4,3,4,3,4,4,4,5,4,5,4,4,4,4,5,4,5,5,3,3,3,4,3,4,4,4,4,4,5,4,4,3,2,3,3,3,4,2,2,3,2,2,2,2,2,3,3,2,350,1,1,0,0,0,0,0,0,0,185.3333333,2,19.44444444,446.4722222,190.8157895
5568,1191,2,4,2,2,0,5,5,5,5,5,4,4,4,4,3,4,5,5,5,5,4,4,4,3,4,2,4,4,5,5,5,5,4,3,4,3,3,4,3,3,3,3,3,3,3,3,5,1,2,4,3,4,3,3,5,3,2,400,1,1,0,0,0,0,0,0,0,204.6666667,0,19.44444444,446.4722222,190.8157895
5569,1191,2,4,2,2,0,4,3,4,5,4,3,3,5,5,5,5,4,4,3,5,4,4,4,4,5,5,5,4,4,4,4,4,4,2,4,3,2,4,4,4,4,4,4,4,4,4,3,4,2,3,4,5,2,4,4,4,4,700,1,1,0,0,0,0,0,0,0,201,0,19.44444444,446.4722222,190.8157895
5570,1191,2,4,2,2,0,5,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,500,1,1,0,0,0,0,0,0,0,153.3333333,0,19.44444444,446.4722222,190.8157895
5571,1191,2,4,2,2,0,4,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,1,3,2,3,3,3,2,3,4,1,2,3,1,3,4,3,3,4,4,3,3,-1,4,1,1,1,1,1,1,5,4,4,4,3,300,1,1,0,0,0,0,0,0,0,181.6666667,2,19.44444444,446.4722222,190.8157895
5572,1191,2,4,2,2,0,3,3,3,3,4,4,3,3,3,3,4,3,3,3,4,4,4,4,4,5,5,5,3,3,3,3,3,3,2,2,3,3,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3,3,4,4,3,3,220,1,1,0,0,0,0,0,0,0,174.3333333,0,19.44444444,446.4722222,190.8157895
5573,1191,1,4,2,2,0,5,4,4,5,4,3,3,3,4,5,5,5,4,5,5,4,4,3,4,5,5,5,4,3,4,4,3,4,4,3,3,3,3,4,4,5,4,4,4,4,4,4,2,2,3,4,3,4,4,4,4,2,400,2,0,1,0,0,0,0,0,0,192.3333333,0,19.44444444,446.4722222,190.8157895
5574,1191,2,4,2,2,0,5,4,3,5,4,4,4,3,3,4,4,5,3,4,5,4,4,4,4,4,4,5,4,4,5,4,5,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,4,4,4,2,500,1,1,0,0,0,0,0,0,0,220.6666667,0,19.44444444,446.4722222,190.8157895
5575,1191,1,4,2,2,0,4,4,4,4,4,4,4,3,4,4,4,4,5,3,4,3,4,4,3,4,2,3,4,4,4,4,4,4,2,3,-1,-1,-1,3,3,4,3,4,3,2,3,4,2,1,3,4,4,5,3,4,4,3,300,1,1,0,0,0,0,0,0,0,211.6666667,0,19.44444444,446.4722222,190.8157895
5576,1191,1,4,2,2,0,5,4,3,4,4,3,3,2,3,2,2,3,3,4,4,3,4,3,2,3,2,2,3,3,2,3,3,5,4,4,5,4,5,4,5,5,4,5,4,4,5,3,3,3,4,3,4,4,3,3,3,2,500,1,1,0,0,0,0,0,0,0,189.6666667,0,19.44444444,446.4722222,190.8157895
5577,1191,1,4,2,2,0,5,5,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,2,300,1,1,0,0,0,0,0,0,0,187.3333333,1,19.44444444,446.4722222,190.8157895
5578,3004,1,4,1,1,1,5,5,4,5,3,3,4,3,2,3,3,4,3,3,4,3,3,3,2,3,2,3,5,5,5,5,4,4,2,2,4,2,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,300,4,0,0,0,1,0,0,0,0,214.3333333,0,#VALUE!,NA,NA
5579,1191,2,4,2,2,0,5,4,3,5,5,4,4,4,4,4,3,5,4,4,5,5,4,5,5,5,4,4,5,5,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,1,300,8,0,0,0,0,0,0,0,1,190.6666667,0,19.44444444,446.4722222,190.8157895
5580,1191,2,4,2,2,0,5,5,5,5,4,2,2,2,2,2,3,5,3,3,4,3,3,3,2,2,2,2,3,3,2,2,2,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2,350,1,1,0,0,0,0,0,0,0,157.6666667,1,19.44444444,446.4722222,190.8157895
5581,1191,2,4,2,2,0,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,5,4,4,4,3,4,3,3,4,5,2,2,4,5,5,3,-1,1,1,0,0,0,0,0,0,0,177.3333333,0,19.44444444,446.4722222,190.8157895
5582,1191,2,4,2,2,0,5,4,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,2,4,-1,4,4,2,300,1,1,0,0,0,0,0,0,0,179,0,19.44444444,446.4722222,190.8157895
5583,1191,2,4,2,2,0,5,4,3,5,3,4,4,4,4,4,4,5,4,5,5,4,4,4,3,3,4,4,3,3,1,3,3,4,5,4,4,4,5,4,3,4,3,3,4,3,3,3,4,2,3,4,4,4,4,4,4,3,650,1,1,0,0,0,0,0,0,0,176,0,19.44444444,446.4722222,190.8157895
5584,2135,2,4,1,1,1,1,1,2,1,2,5,5,4,5,5,5,5,4,5,5,3,4,4,4,5,3,4,1,2,1,1,3,4,3,2,3,3,3,4,3,3,3,4,4,4,4,3,2,2,3,3,3,4,3,3,2,2,350,5,0,0,0,0,1,0,0,0,175.6666667,0,#VALUE!,NA,NA
5585,1191,1,4,2,2,0,4,3,4,4,3,2,4,3,4,4,4,4,3,3,4,3,3,3,4,4,4,3,3,4,2,4,4,3,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,4,2,4,4,4,4,350,4,0,0,0,1,0,0,0,0,158.3333333,0,19.44444444,446.4722222,190.8157895
5586,1191,1,4,2,2,0,4,5,4,5,4,3,3,3,3,2,3,4,4,3,4,4,3,4,3,3,2,5,3,3,3,3,3,3,2,3,3,3,4,4,4,4,3,3,4,3,3,3,2,2,3,4,3,2,4,3,3,2,241,1,1,0,0,0,0,0,0,0,209.6666667,3,19.44444444,446.4722222,190.8157895
5587,1191,2,4,2,2,0,4,4,4,4,4,3,3,3,4,4,5,4,4,4,5,4,4,4,4,3,3,5,5,4,5,5,5,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,2,2,3,3,3,4,3,4,3,3,300,1,1,0,0,0,0,0,0,0,222.6666667,0,19.44444444,446.4722222,190.8157895
5588,1191,1,4,2,2,0,4,4,3,5,4,4,4,3,4,3,4,4,3,3,4,4,4,3,2,4,4,5,4,4,3,3,3,4,3,4,4,4,4,3,3,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,500,6,0,0,0,0,0,1,0,0,222,0,19.44444444,446.4722222,190.8157895
5589,1191,1,4,2,2,0,3,3,3,3,3,3,3,2,4,4,4,4,3,3,4,3,4,4,2,4,3,4,4,4,3,3,3,4,4,3,4,4,3,3,3,4,3,3,4,3,3,4,3,3,4,4,4,4,4,4,4,3,600,3,0,0,1,0,0,0,0,0,195,0,19.44444444,446.4722222,190.8157895
5590,1191,1,4,2,2,0,5,5,4,5,4,3,4,4,4,3,2,3,3,2,4,3,3,3,2,3,3,3,4,4,4,5,4,4,4,3,3,3,4,4,4,4,3,3,4,3,3,3,4,3,4,5,3,3,4,3,3,3,600,1,1,0,0,0,0,0,0,0,198.3333333,0,19.44444444,446.4722222,190.8157895
5591,1191,2,4,2,2,0,5,4,5,5,4,4,4,5,4,4,4,5,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,5,5,4,4,4,5,4,4,3,252,4,0,0,0,1,0,0,0,0,217.6666667,1,19.44444444,446.4722222,190.8157895
5592,1191,2,4,2,2,0,4,3,-1,4,5,4,4,4,4,4,4,5,4,5,5,3,2,3,3,2,4,3,5,4,3,4,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,2,4,4,3,3,2000,3,0,0,1,0,0,0,0,0,187.6666667,0,19.44444444,446.4722222,190.8157895
5594,1192,2,4,2,2,0,2,3,2,2,3,3,3,1,3,1,3,3,3,2,3,3,3,3,2,2,1,2,3,2,1,3,3,3,3,3,3,3,5,3,4,4,3,4,5,3,5,5,3,3,4,4,4,4,5,5,5,2,550,6,0,0,0,0,0,1,0,0,220.3333333,0,10.14492754,433.1081081,189.4504504
5595,1192,2,4,2,2,0,5,4,5,5,5,4,4,4,4,4,4,5,4,4,5,4,5,5,5,5,5,5,4,4,3,4,3,4,4,3,4,2,4,4,4,4,4,4,4,4,4,4,3,2,5,4,3,2,3,3,3,3,400,1,1,0,0,0,0,0,0,0,221.6666667,0,10.14492754,433.1081081,189.4504504
5596,1192,2,4,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,3,4,3,3,3,3,2,2,4,3,2,4,4,4,4,5,4,4,4,4,3,2,3,3,2,4,2,5,4,1,500,1,1,0,0,0,0,0,0,0,178.3333333,1,10.14492754,433.1081081,189.4504504
5597,1192,2,4,2,2,0,4,3,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,4,4,4,4,3,4,5,5,5,4,4,3,4,4,4,4,3,4,4,3,4,3,4,3,1,1000,6,0,0,0,0,0,1,0,0,224.3333333,1,10.14492754,433.1081081,189.4504504
5598,1192,1,4,2,2,0,4,4,4,4,3,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,3,3,4,3,4,3,4,3,3,4,4,4,3,4,4,4,4,3,3,3,3,3,2,2,4,4,3,2,400,1,1,0,0,0,0,0,0,0,175.6666667,0,10.14492754,433.1081081,189.4504504
5599,1192,2,4,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,3,3,2,3,5,4,3,4,3,3,4,4,4,3,4,4,4,3,4,4,2,2,2,3,4,4,3,4,4,3,575,1,1,0,0,0,0,0,0,0,190.6666667,0,10.14492754,433.1081081,189.4504504
5600,NA,1,4,NA,NA,0,5,5,5,5,5,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,4,3,3,3,4,4,3,450,1,1,0,0,0,0,0,0,0,193,0,#VALUE!,NA,NA
5601,1192,2,4,2,2,0,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,4,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,3,400,1,1,0,0,0,0,0,0,0,212.6666667,0,10.14492754,433.1081081,189.4504504
5602,1192,1,4,2,2,0,5,5,4,5,4,4,3,4,5,5,5,5,4,3,5,3,3,3,3,3,3,3,5,4,4,4,4,4,4,5,4,5,5,4,4,5,4,5,2,4,5,4,5,3,4,3,4,4,5,5,3,4,700,4,0,0,0,1,0,0,0,0,171.3333333,0,10.14492754,433.1081081,189.4504504
5603,3001,1,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,5,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,5,4,3,4,4,4,3,4,4,3,2,400,4,0,0,0,1,0,0,0,0,244.3333333,0,#VALUE!,NA,NA
5604,1192,2,4,2,2,0,4,1,1,1,1,4,5,4,4,4,4,5,3,1,5,1,5,5,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,5,5,5,4,5,5,3,3,3,5,1,-1,5,4,4,5,5,5,5,450,5,0,0,0,0,1,0,0,0,112.6666667,0,10.14492754,433.1081081,189.4504504
5605,1192,2,4,2,2,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,-1,3,3,3,4,3,5,2,2,3,3,3,4,2,4,4,3,2,3,4,4,2,200,2,0,1,0,0,0,0,0,0,205,0,10.14492754,433.1081081,189.4504504
5606,1192,2,4,2,2,0,3,3,4,3,3,2,1,2,2,2,3,4,3,4,4,4,4,4,1,3,1,3,4,4,2,2,4,2,3,3,2,3,3,4,4,3,3,4,3,2,3,4,4,2,4,5,4,5,4,4,4,3,300,6,0,0,0,0,0,1,0,0,207.3333333,0,10.14492754,433.1081081,189.4504504
5607,1192,2,4,2,2,0,5,5,4,5,3,2,3,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,5,3,3,3,3,3,3,4,4,5,5,5,4,5,5,3,3,4,4,3,4,3,5,5,5,4,500,-5,0,0,0,0,0,0,0,0,191.3333333,1,10.14492754,433.1081081,189.4504504
5608,1192,1,4,2,2,0,4,3,3,3,3,3,3,2,3,2,4,4,3,4,3,2,3,2,2,2,3,3,4,3,3,4,4,4,3,3,4,3,3,4,4,4,4,4,4,3,4,2,4,3,5,4,4,3,3,4,4,2,400,1,1,0,0,0,0,0,0,0,148.6666667,0,10.14492754,433.1081081,189.4504504
5609,1192,1,4,2,2,0,4,5,4,5,5,2,3,2,3,3,4,4,4,4,4,4,2,2,3,3,2,3,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,5,3,4,3,4,3,2,2,3,4,3,2,200,7,0,0,0,0,0,0,1,0,205.6666667,0,10.14492754,433.1081081,189.4504504
5610,1192,1,4,2,2,0,5,5,5,5,5,4,4,4,4,4,4,-1,5,4,5,5,4,4,4,4,4,5,5,3,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,300,-5,0,0,0,0,0,0,0,0,174,0,10.14492754,433.1081081,189.4504504
5611,1192,2,4,2,2,0,5,4,2,4,3,3,3,3,3,4,4,5,3,3,4,3,3,4,3,4,3,5,3,3,2,3,3,5,5,4,5,5,5,4,4,4,4,5,5,5,5,3,4,1,3,4,4,4,4,5,4,3,200,6,0,0,0,0,0,1,0,0,192.3333333,0,10.14492754,433.1081081,189.4504504
5612,1192,1,4,2,2,0,4,3,4,4,3,3,3,3,3,3,3,4,3,3,4,3,4,4,4,4,4,4,3,4,3,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,2,200,1,1,0,0,0,0,0,0,0,149.6666667,0,10.14492754,433.1081081,189.4504504
5613,1192,1,4,2,2,0,5,5,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,5,4,4,4,4,4,4,4,4,5,5,5,4,2,5,5,5,3,5,5,5,5,150,4,0,0,0,1,0,0,0,0,202.3333333,0,10.14492754,433.1081081,189.4504504
5614,1192,2,4,2,2,0,5,4,5,5,4,4,4,5,4,5,4,5,4,4,5,4,4,4,4,4,5,5,5,4,4,5,5,5,4,2,3,4,5,5,4,4,2,4,4,3,4,4,4,2,4,4,4,2,4,4,4,2,500,5,0,0,0,0,1,0,0,0,217.6666667,0,10.14492754,433.1081081,189.4504504
5615,1192,1,4,2,2,0,5,4,3,5,4,3,3,3,4,4,4,5,5,4,5,4,4,4,4,4,5,5,4,4,2,4,4,4,4,4,4,5,5,4,4,5,4,5,4,4,5,3,3,2,3,3,3,4,4,3,3,4,900,2,0,1,0,0,0,0,0,0,153,0,10.14492754,433.1081081,189.4504504
5616,1192,2,4,2,2,0,5,4,4,3,4,4,4,5,5,5,3,5,5,5,5,5,4,4,4,4,3,5,3,3,3,4,4,3,3,3,3,4,4,3,4,4,3,4,3,3,3,3,5,2,5,3,4,4,4,5,4,2,300,4,0,0,0,1,0,0,0,0,179.3333333,0,10.14492754,433.1081081,189.4504504
5617,1192,2,4,2,2,0,5,4,4,5,3,3,3,3,3,3,3,4,3,4,5,4,4,3,4,3,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,3,4,4,4,3,600,1,1,0,0,0,0,0,0,0,231.3333333,1,10.14492754,433.1081081,189.4504504
5618,1192,1,4,2,2,0,3,2,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,2,4,4,4,4,4,3,4,3,4,3,3,4,4,3,3,3,4,3,3,3,3,4,3,4,4,4,2,4,5,3,2,250,1,1,0,0,0,0,0,0,0,176.6666667,0,10.14492754,433.1081081,189.4504504
5619,1192,1,4,2,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,300,4,0,0,0,1,0,0,0,0,177,0,10.14492754,433.1081081,189.4504504
5620,1192,2,4,2,2,0,5,5,5,5,4,5,5,5,5,5,5,4,4,3,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,5,4,4,4,4,4,2,200,1,1,0,0,0,0,0,0,0,191.6666667,0,10.14492754,433.1081081,189.4504504
5621,1192,2,4,2,2,0,5,5,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,5,4,3,3,3,4,4,2,3,4,4,4,3,2,3,4,4,5,4,5,4,4,5,5,3,4,400,1,1,0,0,0,0,0,0,0,167,0,10.14492754,433.1081081,189.4504504
5622,2055,2,4,1,1,1,5,5,1,5,1,1,1,1,1,1,1,5,1,2,4,1,1,1,1,1,1,1,1,1,2,1,1,3,1,4,2,1,2,2,2,1,1,1,3,1,1,4,4,4,4,4,4,5,4,5,5,4,700,1,1,0,0,0,0,0,0,0,140.3333333,0,#VALUE!,NA,NA
5623,1192,1,4,2,2,0,5,5,4,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,2,2,4,4,4,4,4,4,3,4,5,4,3,4,4,4,2,4,4,4,3,350,1,1,0,0,0,0,0,0,0,176,0,10.14492754,433.1081081,189.4504504
5624,1192,2,4,2,2,0,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,3,4,5,3,3,4,3,3,3,5,5,5,5,5,5,5,5,3,2,1,2,3,5,4,3,5,5,5,500,1,1,0,0,0,0,0,0,0,182.3333333,0,10.14492754,433.1081081,189.4504504
5625,1192,1,4,2,2,0,4,3,5,3,3,3,3,1,1,1,3,4,3,3,4,3,3,3,4,3,3,3,3,3,4,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,4,3,2,900,6,0,0,0,0,0,1,0,0,205.3333333,0,10.14492754,433.1081081,189.4504504
5626,1192,2,4,2,2,0,3,3,3,4,4,4,3,2,3,3,3,4,4,3,4,3,4,3,3,4,3,4,3,3,2,3,3,3,5,3,4,4,4,4,4,4,4,5,5,3,5,4,4,4,4,5,4,3,4,4,4,3,100,1,1,0,0,0,0,0,0,0,195.6666667,1,10.14492754,433.1081081,189.4504504
5627,1192,1,4,2,2,0,4,3,3,5,3,3,3,2,-1,-1,-1,4,3,3,4,3,4,3,4,4,5,5,4,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,4,3,3,200,2,0,1,0,0,0,0,0,0,189,1,10.14492754,433.1081081,189.4504504
