"","stuID","schID","gender","trans_stu","transe_pa","transe_re","transe_re_etc","pre_frendship_1","pre_frendship_2","pre_frendship_3","pre_frendship_4","pre_frendship_5","post_frendship_1","post_frendship_2","post_frendship_3","post_frendship_4","post_frendship_5","post_frendship_6","satisfac_stu_1","satisfac_stu_2","satisfac_stu_3","satisfac_stu_4","satisfac_stu_5","satisfac_pa_safety_1","satisfac_pa_safety_2","satisfac_pa_safety_3","satisfac_pa_safety_4","satisfac_pa_safety_5","satisfac_pa_safety_6","satisfac_pa_edu_1","satisfac_pa_edu_2","satisfac_pa_edu_3","satisfac_pa_edu_4","satisfac_pa_edu_5","satisfac_pa_edu_6","satisfac_pa_edu_7","satisfac_pa_edu_8","enthu_pa_1","enthu_pa_2","enthu_pa_3","enthu_pa_4","enthu_pa_5","tutoring_hakwon","tutoring_private","tutoring_online","SES","prefer_Hsch_dum_1","prefer_Hsch_dum_2","prefer_Hsch_dum_3","prefer_Hsch_dum_4","prefer_Hsch_dum_5","prefer_Hsch_dum_6","prefer_Hsch_dum_7","prefer_Hsch_dum_8","prefer_Hsch_dum_9","prefer_Hsch_dum_10","academic_abil","regional_scale","multicultur_per","L2Y3_REG","L2Y3DB2_2_2","L2Y3DB2_3_1","L2Y3DB2_3_2"
"6251",6318,4100,2,2,2,NA,NA,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4,5,3,3,2,2,2,3,3,3,2,2,3,2,2,2,3,2,2,3,2,12,0,2,500,0,1,0,0,0,0,0,0,0,0,"205.6666667",NA,NA,3,303,1,0
"6252",6319,4099,1,2,2,NA,NA,4,4,4,4,4,4,4,4,4,3,4,2,2,2,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,3,3,5,-5,-5,430,1,0,0,0,0,0,0,0,0,0,"175",NA,NA,3,261,0,0
"6253",6320,4100,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,3,3,2,3,3,3,3,4,4,4,4,4,4,4,4,3,4,3,4,4,-5,8,-5,680,1,0,0,0,0,0,0,0,0,0,"266.6666667",NA,NA,3,303,1,0
"6254",6321,4100,1,2,2,NA,NA,5,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,5,4,5,5,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3,3,-5,-5,700,1,0,0,0,0,0,0,0,0,0,"259.6666667",NA,NA,3,303,1,0
"6255",6322,4100,2,1,1,4,NA,4,3,3,4,3,4,4,4,4,4,5,2,4,2,2,4,5,4,4,4,2,3,3,3,2,3,3,3,3,2,3,5,4,2,2,8,-5,-5,400,1,0,0,0,0,0,0,0,0,0,"230",NA,NA,3,303,1,0
"6256",6323,4639,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,4,3,3,3,3,4,4,3,3,3,4,4,3,2,0,0,2,1500,0,0,0,1,0,0,0,0,0,0,"285.3333333",NA,NA,1,207,0,0
"6257",6324,4100,2,2,2,NA,NA,5,5,5,5,4,3,3,3,4,4,4,4,4,3,5,5,5,5,5,5,4,4,5,4,4,3,4,4,4,4,4,4,4,4,3,5,-5,-5,800,1,0,0,0,0,0,0,0,0,0,"226.3333333",NA,NA,3,303,1,0
"6258",6325,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6259",6326,4099,1,2,2,NA,NA,5,4,5,5,5,2,2,1,3,2,2,3,4,3,4,5,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,14,0,-1,600,0,0,0,0,0,0,0,1,0,0,"279.6666667",NA,NA,3,261,0,0
"6260",6327,4100,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,0,0,800,0,0,0,0,0,0,0,1,0,0,"252.6666667",NA,NA,3,303,1,0
"6261",6328,4100,2,2,2,NA,NA,5,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,2,2,3,3,3,3,3,4,3,3,3,4,4,3,2,4,-5,-3,420,1,0,0,0,0,0,0,0,0,0,"248",NA,NA,3,303,1,0
"6262",6329,4099,2,2,2,NA,NA,4,3,2,4,3,4,4,4,4,4,4,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,0,0,500,0,1,0,0,0,0,0,0,0,0,"201.3333333",NA,NA,3,261,0,0
"6263",6330,4099,1,2,2,NA,NA,5,5,5,4,4,5,5,4,4,4,4,4,4,2,3,4,5,3,5,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,1,9,-5,-5,458,0,0,0,0,0,0,1,0,0,0,"266",NA,NA,3,261,0,0
"6264",6331,4100,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,2,4,3,3,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,6,3,-2,300,0,0,0,1,0,0,0,0,0,0,"282.6666667",NA,NA,3,303,1,0
"6265",6332,4100,2,2,2,NA,NA,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,4,4,2,3,3,3,3,2,2,3,4,4,3,3,3,3,3,10,2,0,700,0,0,0,0,0,0,0,1,0,0,"282.6666667",NA,NA,3,303,1,0
"6266",6333,4098,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,3,3,3,3,3,3,4,4,4,3,3,3,4,4,2,2,2,14,-5,-5,450,1,0,0,0,0,0,0,0,0,0,"266.3333333",NA,NA,3,237,10,0
"6267",6334,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6268",6335,4100,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,4,4,2,3,2,3,3,4,3,3,3,2,2,1,1,2,2,2,1,4,4,3,3,4,7,-2.6,-5,500,1,0,0,0,0,0,0,0,0,0,"236.3333333",NA,NA,3,303,1,0
"6269",6336,4844,2,2,2,NA,NA,5,4,5,5,4,5,5,5,5,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,2,-1,-5,800,1,0,0,0,0,0,0,0,0,0,"241.6666667",NA,NA,2,319,4,0
"6270",6337,4102,2,2,2,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,5,4,5,4,4,3,4,3,4,4,4,-5,-5,350,0,1,0,0,0,0,0,0,0,0,"154.6666667",NA,NA,3,263,7,0
"6271",6338,4102,1,2,NA,NA,NA,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,3,4,4,3,2,3,3,3,4,3,3,3,4,4,2,2,2,2,3,0,0,0,400,0,0,0,0,1,0,0,0,0,0,"136",NA,NA,3,263,7,0
"6272",6339,5206,1,1,1,-1,NA,4,3,5,4,4,4,4,4,4,4,4,3,4,2,3,3,3,2,3,1,3,2,4,4,3,-1,4,2,3,3,5,5,5,5,5,-5,-5,-5,500,0,0,0,0,0,0,0,1,0,0,"231.3333333",NA,NA,3,424,8,1
"6273",6340,4102,1,2,2,NA,NA,4,4,4,4,4,4,4,3,4,3,3,5,5,5,5,5,4,4,4,4,3,4,3,3,3,3,3,3,3,3,5,4,4,4,3,17,-5,-5,600,0,0,0,0,0,0,0,1,0,0,"266.6666667",NA,NA,3,263,7,0
"6274",6341,4654,2,2,2,NA,NA,5,5,3,4,5,4,4,4,4,4,3,3,5,5,3,5,4,3,4,4,3,2,-1,3,-1,-1,-1,-1,-1,-1,4,4,3,1,2,11,-5,-5,370,0,0,0,1,0,0,0,0,0,0,"272",NA,NA,1,247,8,0
"6275",6342,4102,1,2,2,NA,NA,4,3,4,3,3,3,3,3,3,3,5,4,2,3,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,6,0,150,1,0,0,0,0,0,0,0,0,0,"169.6666667",NA,NA,3,263,7,0
"6276",6343,4102,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,3,3,4,3,3,3,2,3,3,3,2,3,3,3,4,3,3,2,12,0,0,350,0,0,1,0,0,0,0,0,0,0,"245.6666667",NA,NA,3,263,7,0
"6277",6344,4097,2,2,2,NA,NA,4,4,5,5,5,4,4,4,5,5,5,4,3,4,4,4,4,4,3,3,3,3,4,3,3,3,4,3,3,4,4,4,3,3,2,-5,-5,1,600,0,1,0,0,1,0,0,0,0,0,"158",NA,NA,3,433,0,0
"6278",6345,4102,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,4,3,5,4,5,3,4,4,3,3,3,4,4,4,4,4,-1,-1,-1,-1,15,0,0,560,1,0,0,0,0,0,0,0,0,0,"254.6666667",NA,NA,3,263,7,0
"6279",6346,4102,2,2,2,NA,NA,4,4,4,4,5,3,3,3,3,3,3,4,4,2,4,4,4,5,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4,4,3,2,-5,-5,400,0,0,0,0,0,0,1,0,0,0,"280.6666667",NA,NA,3,263,7,0
"6280",6347,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6281",6348,4102,1,2,2,NA,NA,5,4,4,4,4,5,5,5,5,5,5,3,3,3,4,4,3,4,3,3,2,3,3,3,3,3,3,2,4,2,5,4,2,1,1,2,0,-5,700,1,0,0,0,0,0,0,0,0,0,"196.3333333",NA,NA,3,263,7,0
"6282",6349,4093,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,3,2,2,3,2,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,-5,3,-5,600,1,0,0,0,0,0,0,0,0,0,"228.6666667",NA,NA,3,250,6,0
"6283",6350,4102,2,1,1,6,"이사",4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,-5,-5,390,0,1,0,0,0,0,0,0,0,0,"147",NA,NA,3,263,7,0
"6284",6351,4102,1,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,7,-5,-1,399,0,0,0,0,0,0,0,1,0,0,"281.6666667",NA,NA,3,263,7,0
"6285",6352,4097,2,2,2,NA,NA,5,5,5,5,5,4,4,4,4,5,5,3,3,3,5,5,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,9,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"162.3333333",NA,NA,3,433,0,0
"6286",6353,4102,2,2,2,NA,NA,4,4,4,4,4,4,4,5,4,5,5,3,3,3,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,4,4,3,3,1,9,-5,-5,700,1,0,0,0,0,0,0,0,0,0,"172.3333333",NA,NA,3,263,7,0
"6287",6354,4102,1,2,2,NA,NA,5,5,5,4,5,5,5,5,5,5,5,5,5,4,3,5,4,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,7,-5,-5,512,1,0,0,0,0,0,0,0,0,0,"275.3333333",NA,NA,3,263,7,0
"6288",6355,4097,1,2,2,NA,NA,4,3,4,3,3,4,4,5,4,5,5,3,3,5,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,5,3,4,-3,2,3,500,1,0,0,0,0,0,0,0,0,0,"218.6666667",NA,NA,3,433,0,0
"6289",6356,4102,2,2,2,NA,NA,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,14,0,0,-1,1,0,0,0,0,0,0,0,0,0,"208.6666667",NA,NA,3,263,7,0
"6290",6357,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6291",6358,4102,2,2,2,NA,NA,5,5,5,5,5,4,4,4,4,3,5,5,5,5,5,5,3,3,2,2,2,3,3,3,3,2,3,3,3,3,2,3,2,2,4,3.5,0,0,250,0,0,0,0,0,0,0,1,0,0,"182.6666667",NA,NA,3,263,7,0
"6292",6359,4102,2,2,2,NA,NA,5,4,4,4,4,5,5,5,5,5,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,13,-5,-5,400,0,0,0,0,1,0,0,0,0,0,"190.3333333",NA,NA,3,263,7,0
"6293",6360,4102,2,2,2,NA,NA,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,3,4,2,3,4,4,4,4,4,4,3,3,5,4,3,3,2,23,-5,-5,450,0,0,0,0,1,0,0,0,0,0,"253.6666667",NA,NA,3,263,7,0
"6294",6361,4097,1,2,2,NA,NA,4,4,5,5,4,4,4,4,4,3,5,5,4,4,5,4,4,5,4,4,4,4,3,3,3,3,3,4,3,3,4,4,4,3,2,7,-1,0,600,1,0,0,0,0,0,0,0,0,0,"205.3333333",NA,NA,3,433,0,0
"6295",6362,4102,1,2,2,NA,NA,5,4,4,5,4,5,4,3,5,5,5,3,4,3,3,4,4,5,4,4,4,3,4,3,3,3,4,3,3,4,5,5,4,4,3,14,0,1,700,0,0,0,1,0,0,0,0,0,0,"214.6666667",NA,NA,3,263,7,0
"6296",6363,4102,1,2,2,NA,NA,4,4,4,4,4,3,3,3,3,3,3,4,5,4,4,5,3,2,3,3,3,2,4,4,4,4,4,4,4,4,3,4,4,4,2,-5,-5,4,400,1,0,0,0,0,0,0,0,0,0,"245",NA,NA,3,263,7,0
"6297",6364,4102,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-6,0,0,250,0,0,0,0,1,0,0,0,0,0,"184.3333333",NA,NA,3,263,7,0
"6298",6365,4102,2,2,2,NA,NA,5,3,3,5,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,5,5,4,4,3,0,5.5,-5,650,1,0,0,0,0,0,0,0,0,0,"275",NA,NA,3,263,7,0
"6299",6366,4102,1,2,2,NA,NA,4,4,3,4,4,3,3,2,4,2,4,4,3,1,3,4,4,4,3,4,3,3,4,4,4,4,4,3,4,4,4,4,3,4,4,5,0,0,700,0,0,0,1,0,0,0,0,0,0,"270",NA,NA,3,263,7,0
"6300",6367,4102,2,2,2,NA,NA,5,4,4,5,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,3,3,4,3,4,3,4,3,3,4,4,4,4,4,4,-3.5,1.5,-5,1000,0,0,0,0,0,0,0,1,0,0,"276.3333333",NA,NA,3,263,7,0
"6301",6368,4097,1,2,2,NA,NA,4,4,4,5,3,5,5,5,5,5,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,13,-5,-5,700,1,0,0,0,0,0,0,0,0,0,"290",NA,NA,3,433,0,0
"6302",6369,4102,1,2,2,NA,NA,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,3,2,4,4,4,3,4,3,4,3,3,2,1,1,-5,-5,500,0,1,0,0,0,0,0,0,0,0,"129.3333333",NA,NA,3,263,7,0
"6303",6370,4102,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,3,3,1,1,1,2,2,2,3,3,4,4,4,3,3,10.5,0,-0.5,700,0,0,0,0,0,0,0,1,0,0,"261",NA,NA,3,263,7,0
"6304",6371,4097,2,2,2,NA,NA,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4,5,4,3,3,3,3,3,4,4,4,4,4,4,4,4,5,4,4,4,4,16,-5,-5,600,0,0,1,0,0,0,0,0,0,0,"283.3333333",NA,NA,3,433,0,0
"6305",6372,4102,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,2,5,1,1,5,4,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,11,-5,-5,700,0,0,0,0,0,0,0,1,0,0,"295.6666667",NA,NA,3,263,7,0
"6306",6376,4085,1,2,2,NA,NA,5,4,5,4,4,4,4,5,4,4,4,2,2,3,1,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,0,0,0,170,0,0,0,0,1,0,0,0,0,0,"175",NA,NA,3,383,0,0
"6307",6377,4085,2,2,2,NA,NA,4,4,4,4,3,4,5,5,5,5,5,4,3,3,5,4,4,4,4,4,3,4,3,3,4,3,4,4,4,4,2,2,2,2,2,5,1,0,500,1,0,0,0,0,0,0,0,0,0,"192.6666667",NA,NA,3,383,0,0
"6308",6378,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6309",6379,4085,1,2,2,NA,NA,5,5,4,4,3,3,3,3,2,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,-5,-5,6,250,0,1,0,0,0,0,0,0,0,0,"167",NA,NA,3,383,0,0
"6310",6380,4085,2,2,2,NA,NA,4,4,4,4,4,4,3,2,3,4,3,2,3,2,2,2,4,3,4,-5,4,4,4,4,3,3,4,4,4,4,4,5,3,3,2,10,-5,-5,500,1,0,0,0,0,0,0,0,0,0,"228.3333333",NA,NA,3,383,0,0
"6311",6381,4085,1,2,2,NA,NA,5,4,5,4,5,5,5,5,5,5,5,3,3,3,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-5,0,-5,600,1,0,0,0,0,0,0,0,0,0,"171",NA,NA,3,383,0,0
"6312",6382,4085,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,3,3,4,3,3,3,4,4,4,4,4,4,4,7,2.5,-5,-1,1,0,0,0,0,0,0,0,0,0,"214.3333333",NA,NA,3,383,0,0
"6313",6383,4085,1,2,2,NA,NA,2,2,3,3,4,4,4,3,3,2,2,2,4,2,5,4,4,3,4,3,3,3,4,4,4,4,3,3,4,4,4,4,4,3,3,5,0,0,350,1,0,0,0,0,0,0,0,0,0,"270.6666667",NA,NA,3,383,0,0
"6314",6384,4085,2,2,2,NA,NA,4,4,4,4,4,3,4,2,2,2,4,4,5,5,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,12,0,0,230,0,0,1,0,0,0,0,0,0,0,"282.6666667",NA,NA,3,383,0,0
"6315",6385,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6316",6386,4085,1,2,2,NA,NA,3,3,4,4,4,4,3,4,4,4,3,3,5,3,4,4,5,4,3,4,4,5,4,4,4,5,5,5,5,5,4,4,4,4,4,5,3,0,350,1,0,0,0,0,0,0,0,0,0,"250",NA,NA,3,383,0,0
"6317",6387,4085,1,2,2,NA,NA,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,4,4,4,4,3,3,4,3,4,4,3,4,4,5,4,4,1,-5,8,-5,400,1,0,0,0,0,0,0,0,0,0,"144",NA,NA,3,383,0,0
"6318",6388,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6319",6389,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6320",6390,4085,1,2,2,NA,NA,4,3,3,5,3,3,3,3,4,4,4,5,4,3,4,3,3,3,2,3,3,3,3,3,4,3,4,4,3,3,2,2,2,2,3,8,0,0,400,1,0,0,0,0,0,0,0,0,0,"166.3333333",NA,NA,3,383,0,0
"6321",6391,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6322",6392,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,NA,NA,NA,NA,NA
"6323",6393,4085,1,2,2,NA,NA,5,4,5,5,4,3,3,1,3,1,1,5,5,2,2,5,5,3,3,3,3,4,5,4,4,4,4,3,3,5,4,4,4,3,4,-5,6,0.5,830,1,0,0,0,0,0,0,0,0,0,"194.3333333",NA,NA,3,383,0,0
"6324",6394,4085,2,2,2,NA,NA,5,3,5,5,4,4,3,3,3,2,3,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,2,0,0,13,500,0,0,1,0,0,0,0,0,0,0,"281.6666667",NA,NA,3,383,0,0
"6325",6395,4085,1,2,2,NA,NA,5,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,2,2,2,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,0,3,-3.8,230,0,0,0,1,0,0,0,0,0,0,"211.6666667",NA,NA,3,383,0,0
"6326",6396,4085,2,2,2,NA,NA,3,3,1,3,4,3,3,4,4,4,3,3,3,1,1,2,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,-5,-2,-5,500,1,0,0,0,0,0,0,0,0,0,"172.3333333",NA,NA,3,383,0,0
"6327",6397,4085,2,2,2,NA,NA,5,5,5,5,5,4,4,5,5,5,5,4,5,3,5,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,9,0,0,180,1,0,0,0,0,0,0,0,0,0,"183.6666667",NA,NA,3,383,0,0
"6328",6398,4085,2,2,2,NA,NA,5,5,5,5,5,5,5,4,5,5,5,5,5,3,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,0,4.5,0,500,1,0,0,0,0,0,0,0,0,0,"242.3333333",NA,NA,3,383,0,0
"6329",6399,5221,1,NA,NA,NA,NA,5,5,5,5,5,NA,NA,NA,NA,NA,NA,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,16,-5,-5,500,0,0,0,1,0,0,0,0,0,0,"271",NA,NA,3,203,6,0
"6330",6400,4085,2,2,2,NA,NA,4,4,3,5,5,5,5,5,5,5,5,3,2,1,4,4,4,2,3,4,2,4,3,3,4,4,4,2,3,3,4,4,4,3,1,6,0,0,600,1,0,0,0,0,0,0,0,0,0,"263.6666667",NA,NA,3,383,0,0
"6331",6401,4226,1,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,2,3,2,1,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,15,-5,-5,700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"181",NA,NA,3,306,3,3
"6332",6402,4225,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,5,4,3,4,6,1,0,500,0,0,0,0,0,0,1,0,0,0,"264.6666667",NA,NA,3,321,3,0
"6333",6403,4225,1,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,1,4,3,3,2,2,2,3,2,3,3,1,3,3,4,4,4,3,4,12,-5,-1,450,0,0,0,0,0,0,1,0,0,0,"214",NA,NA,3,321,3,0
"6334",6404,4225,1,2,2,NA,NA,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,4,2,4,4,4,3,4,5,4,4,4,3,4,4,3,3,3,2,-5,3,-5,1000,0,0,1,0,0,0,0,0,0,0,"199.3333333",NA,NA,3,321,3,0
"6335",6405,4225,2,2,2,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,3,4,5,3,4,5,4,5,4,4,4,3,2,-2,-5,-5,300,1,0,0,0,0,0,0,0,0,0,"236",NA,NA,3,321,3,0
"6336",6406,4225,2,2,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,3,3,3,4,1,4,3,4,4,4,4,4,4,3,7.5,0,4,437,0,0,1,0,0,0,0,0,0,0,"253.6666667",NA,NA,3,321,3,0
"6337",6407,4225,2,2,2,NA,NA,3,3,3,4,3,4,3,2,3,2,5,4,4,3,3,4,4,2,3,3,3,4,4,4,4,5,4,4,4,4,5,5,5,4,3,4,0,0,300,1,0,0,0,0,0,0,0,0,0,"262.6666667",NA,NA,3,321,3,0
"6338",6408,4225,1,2,2,NA,NA,5,4,4,5,4,5,5,3,5,5,5,5,4,4,5,5,4,2,3,3,4,4,4,4,3,3,4,4,3,3,3,4,4,3,1,-1,0,5,400,1,0,0,0,0,0,0,0,0,0,"200.3333333",NA,NA,3,321,3,0
"6339",6409,4226,1,2,2,NA,NA,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,12,0,0,700,0,0,0,1,0,0,0,0,0,0,"259.6666667",NA,NA,3,306,3,3
"6340",6410,4041,1,2,2,NA,NA,5,4,4,5,4,5,5,5,5,5,5,3,4,4,4,4,4,2,2,3,4,3,4,4,4,3,4,3,3,3,4,4,3,3,4,15,0,0,400,1,0,0,0,0,0,0,0,0,0,"197.6666667",NA,NA,3,334,2,0
