stuID,schID,gender,pre_region,trans,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per,seoul,bigcity,smallcity,rural,sch_SES,sch_academic_abil
654,4628,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,350,1,0,0,0,0,0,0,0,0,0,210.6666667,2.461538462,1,0,0,0,313.3333333,190.8611111
655,4640,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,350,0,0,0,0,1,0,0,0,0,0,218.6666667,1.020408163,1,0,0,0,401.6666667,210.0701754
656,4634,2,1,0,4,5,5,4,4,5,5,5,5,5,3,5,4,4,5,4,4,2,4,2,2,3,2,2,3,3,4,3,3,3,4,4,5,4,4,250,0,0,1,0,0,0,0,0,0,0,171.3333333,4,1,0,0,0,314.4444444,213.1333333
657,4628,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,200,1,0,0,0,0,0,0,0,0,0,155,2.461538462,1,0,0,0,313.3333333,190.8611111
658,4640,1,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,300,1,0,0,0,0,0,0,0,0,0,231.6666667,1.020408163,1,0,0,0,401.6666667,210.0701754
659,4628,1,1,0,4,3,4,5,4,5,5,5,5,5,5,4,3,4,5,5,3,2,3,3,3,2,3,3,2,3,3,3,4,3,3,3,3,2,3,500,0,0,0,1,0,0,0,0,0,0,194,2.461538462,1,0,0,0,313.3333333,190.8611111
660,4656,1,1,0,5,5,5,4,5,4,4,3,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,500,0,0,0,0,0,0,0,1,0,0,219.6666667,1.069518717,1,0,0,0,500,219.6666667
663,4634,2,1,0,4,3,2,3,4,3,3,2,3,1,3,4,4,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,2,450,1,0,0,0,0,0,0,0,0,0,236.6666667,4,1,0,0,0,314.4444444,213.1333333
664,4636,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,2,3,3,4,4,4,4,4,4,4,4,3,4,3,2,2,2,3,400,1,0,0,0,0,0,0,0,0,0,241.6666667,3.79403794,1,0,0,0,400,230.3333334
665,4784,1,3,0,5,5,5,5,4,4,5,3,4,4,3,4,3,4,5,4,4,3,2,3,2,4,4,3,4,4,4,5,5,3,4,5,5,4,2,800,1,0,0,0,0,0,0,0,0,0,202.3333333,1.090909091,0,0,1,0,533.3333333,235.1111111
666,4640,1,1,0,2,2,3,5,5,5,5,5,5,5,5,4,3,4,4,4,2,2,3,3,2,3,3,3,1,2,2,3,3,2,3,3,3,3,5,170,1,0,0,0,0,0,0,0,0,0,182.3333333,1.020408163,1,0,0,0,401.6666667,210.0701754
667,4640,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,4,2,4,5,5,5,5,3,5,4,4,4,5,5,4,4,5,400,0,0,0,0,0,0,0,1,0,0,211.3333333,1.020408163,1,0,0,0,401.6666667,210.0701754
668,4628,1,1,0,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,1,0,0,0,0,0,0,0,0,0,188,2.461538462,1,0,0,0,313.3333333,190.8611111
669,4634,2,1,0,5,5,4,5,5,2,2,1,3,4,2,3,3,2,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,260,1,0,0,0,0,0,0,0,0,0,241.3333333,4,1,0,0,0,314.4444444,213.1333333
670,4628,1,1,0,5,3,3,4,2,3,3,4,3,1,1,3,3,2,1,2,3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,4,3,2,2,500,1,0,0,0,0,0,0,0,0,0,227.6666667,2.461538462,1,0,0,0,313.3333333,190.8611111
672,4634,2,1,0,4,4,3,4,4,4,4,3,2,2,4,4,4,3,4,3,2,2,1,3,4,4,3,3,3,3,3,3,3,3,5,4,4,4,2,500,0,0,0,0,0,0,0,1,0,0,251.6666667,4,1,0,0,0,314.4444444,213.1333333
673,4640,1,1,0,3,3,2,4,3,4,4,4,4,3,4,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,4,4,4,4,3,270,0,1,0,0,0,0,0,0,0,0,160,1.020408163,1,0,0,0,401.6666667,210.0701754
676,4640,1,1,0,4,5,5,5,5,4,4,4,4,4,4,3,2,2,2,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,400,1,0,0,0,0,0,0,0,0,0,164,1.020408163,1,0,0,0,401.6666667,210.0701754
677,4628,1,1,0,5,5,5,5,5,3,3,3,4,3,5,2,2,1,1,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,2,300,1,0,0,0,0,0,0,0,0,0,193.6666667,2.461538462,1,0,0,0,313.3333333,190.8611111
678,4640,1,1,0,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,4,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,350,1,0,0,0,0,0,0,0,0,0,204.6666667,1.020408163,1,0,0,0,401.6666667,210.0701754
679,4628,1,1,0,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,1,2,3,3,4,3,4,2,3,3,4,4,3,3,2,290,0,0,1,0,0,0,0,0,0,0,198,2.461538462,1,0,0,0,313.3333333,190.8611111
681,4628,1,1,0,5,4,5,4,5,5,5,5,5,5,5,5,5,1,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,200,1,0,0,0,0,0,0,0,0,0,146,2.461538462,1,0,0,0,313.3333333,190.8611111
682,4628,1,1,0,5,5,5,5,5,4,4,4,4,4,5,4,4,3,4,4,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,300,0,0,1,0,0,0,0,0,0,0,260.3333333,2.461538462,1,0,0,0,313.3333333,190.8611111
683,4634,2,1,0,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,4,4,4,4,4,4,4,4,3,4,2,3,4,500,1,0,0,0,0,0,0,0,0,0,279,4,1,0,0,0,314.4444444,213.1333333
684,4634,2,1,0,4,4,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,4,4,3,3,3,4,4,2,200,0,0,0,0,0,0,0,1,0,0,215,4,1,0,0,0,314.4444444,213.1333333
685,4634,2,1,0,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,4,4,3,2,3,300,1,0,0,0,0,0,0,0,0,0,207.6666667,4,1,0,0,0,314.4444444,213.1333333
687,4080,2,3,0,4,4,4,4,4,4,4,5,5,5,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,500,1,0,0,0,0,0,0,0,0,0,158.3333333,1,0,0,1,0,335,150.8333333
688,4640,1,1,0,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,4,4,4,4,4,4,4,4,5,5,5,5,3,700,0,0,0,1,0,0,0,0,0,0,285.3333333,1.020408163,1,0,0,0,401.6666667,210.0701754
690,4634,2,1,0,4,4,4,4,4,4,3,5,4,4,3,4,4,3,4,4,2,2,2,2,4,3,3,3,3,3,2,3,2,2,3,4,4,3,4,120,0,1,0,0,0,0,0,0,0,0,180.3333333,4,1,0,0,0,314.4444444,213.1333333
694,4638,2,1,0,4,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,2,3,4,2,4,3,3,3,3,3,4,3,4,3,4,4,3,2,500,1,0,0,0,0,0,0,0,0,0,231.3333333,4.918032787,1,0,0,0,406.9230769,222.9487179
695,4636,2,1,0,4,3,3,3,3,3,4,1,4,2,4,2,3,2,2,3,3,2,3,3,3,3,4,3,3,3,3,3,3,4,2,4,4,3,3,400,0,1,0,0,0,0,0,0,0,0,219,3.79403794,1,0,0,0,400,230.3333334
696,4638,1,1,0,5,4,4,4,4,4,4,2,4,2,4,2,3,3,2,4,3,2,2,3,2,3,2,2,3,3,1,3,4,4,4,4,3,4,5,500,1,0,0,0,0,0,0,0,0,0,257.3333333,4.918032787,1,0,0,0,406.9230769,222.9487179
697,4642,1,1,0,2,3,3,3,3,4,4,2,3,3,3,5,5,2,4,4,5,5,4,4,3,4,4,4,4,3,4,3,4,3,4,4,4,3,3,400,1,0,0,0,0,0,0,0,0,0,277,3.053435115,1,0,0,0,315,262.8333334
698,4633,2,1,0,5,5,5,5,5,4,4,4,4,5,5,5,5,4,5,5,1,1,1,1,1,3,2,3,3,3,3,2,3,3,4,4,4,4,3,300,1,0,0,0,0,0,0,0,0,0,246.3333333,3.773584906,1,0,0,0,362.5,200.8333333
699,4638,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,3,4,3,3,4,4,3,3,4,4,4,4,5,5,4,4,3,550,0,0,0,0,0,0,0,1,0,0,270,4.918032787,1,0,0,0,406.9230769,222.9487179
700,4638,2,1,1,4,4,3,5,3,3,4,3,4,4,4,3,2,2,2,3,2,3,3,3,3,3,2,2,3,3,4,4,4,4,4,3,2,2,4,400,0,0,0,0,1,0,0,0,0,0,156.6666667,4.918032787,1,0,0,0,406.9230769,222.9487179
701,4638,1,1,0,5,4,4,4,3,4,4,1,4,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,500,0,0,0,1,0,0,0,0,0,0,252.3333333,4.918032787,1,0,0,0,406.9230769,222.9487179
702,4638,2,1,0,5,5,5,5,4,4,4,5,5,5,5,5,5,3,5,5,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3,200,1,0,0,0,0,0,0,0,0,0,182.6666667,4.918032787,1,0,0,0,406.9230769,222.9487179
703,4638,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,4,2,250,0,0,0,0,0,1,0,0,0,0,236.3333333,4.918032787,1,0,0,0,406.9230769,222.9487179
704,4635,2,1,0,5,4,4,4,4,4,4,5,5,5,5,3,3,3,3,3,4,1,4,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,5,300,1,0,0,0,0,0,0,0,0,0,144,3.194888179,1,0,0,0,390,181.2666667
705,4633,2,1,0,4,4,4,5,4,4,4,3,3,3,3,4,4,4,5,4,2,2,3,2,3,3,4,4,4,4,3,3,3,3,5,5,4,4,3,450,0,0,1,0,0,0,0,0,0,0,252,3.773584906,1,0,0,0,362.5,200.8333333
706,4635,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,2,4,3,3,4,4,4,3,4,4,4,4,4,4,2,250,0,0,0,0,0,0,0,1,0,0,231.6666667,3.194888179,1,0,0,0,390,181.2666667
707,4633,2,1,0,4,4,3,4,4,4,4,3,4,3,3,4,4,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,2,300,0,1,0,0,0,0,0,0,0,0,200.6666667,3.773584906,1,0,0,0,362.5,200.8333333
708,4633,1,1,0,4,5,4,4,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,2,400,0,0,1,0,0,0,0,0,0,0,185.6666667,3.773584906,1,0,0,0,362.5,200.8333333
710,4638,2,1,0,5,4,4,5,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,500,1,0,0,0,0,0,0,0,0,0,239,4.918032787,1,0,0,0,406.9230769,222.9487179
711,4638,2,1,0,4,4,4,4,4,5,5,5,5,4,5,4,4,2,5,4,3,3,4,3,3,4,4,3,4,3,3,3,4,3,4,4,4,4,4,600,0,0,0,1,0,0,0,0,0,0,260.3333333,4.918032787,1,0,0,0,406.9230769,222.9487179
714,4638,1,1,0,3,3,2,3,2,4,3,2,3,2,3,3,3,3,3,4,2,1,2,2,2,3,4,4,4,3,3,3,3,2,3,3,3,3,2,200,0,1,0,0,0,0,0,0,0,0,164,4.918032787,1,0,0,0,406.9230769,222.9487179
715,4638,2,1,0,5,4,4,5,4,4,4,4,4,4,5,5,5,4,5,4,3,2,3,3,3,3,4,4,4,4,4,4,3,3,2,2,2,2,1,400,1,0,0,0,0,0,0,0,0,0,252.3333333,4.918032787,1,0,0,0,406.9230769,222.9487179
716,4633,2,1,0,4,3,4,5,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,3,4,4,4,3,4,4,4,4,4,3,2,300,0,0,0,0,0,1,0,0,0,0,212,3.773584906,1,0,0,0,362.5,200.8333333
721,4635,2,1,0,5,5,5,5,5,4,4,3,4,5,5,5,2,2,5,3,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,600,1,0,0,0,0,0,0,0,0,0,209.6666667,3.194888179,1,0,0,0,390,181.2666667
722,4642,2,1,0,4,3,3,4,3,3,3,4,3,3,4,4,4,3,4,3,1,1,2,3,3,2,3,3,4,3,4,3,3,3,4,4,2,1,2,230,1,0,0,0,0,0,0,0,0,0,248.6666667,3.053435115,1,0,0,0,315,262.8333334
723,4633,2,1,0,4,4,4,4,4,3,3,4,4,4,4,3,2,2,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,3,2,500,1,0,0,0,0,0,0,0,0,0,161,3.773584906,1,0,0,0,362.5,200.8333333
724,4635,1,1,0,4,4,4,5,5,4,4,3,4,4,5,3,4,3,4,4,3,2,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,4,400,1,0,0,0,0,0,0,0,0,0,164.3333333,3.194888179,1,0,0,0,390,181.2666667
726,4635,1,1,0,4,4,3,4,3,3,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,2,2,400,1,0,0,0,0,0,0,0,0,0,156.6666667,3.194888179,1,0,0,0,390,181.2666667
727,4638,2,1,0,4,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,2,270,1,0,0,0,0,0,0,0,0,0,185.3333333,4.918032787,1,0,0,0,406.9230769,222.9487179
728,4649,2,1,0,5,4,4,5,4,5,5,5,5,5,5,4,4,3,3,4,3,3,3,3,3,3,4,4,4,3,3,4,4,3,3,3,3,3,4,1300,0,0,1,0,0,0,0,0,0,0,273.3333333,0.549450549,1,0,0,0,677.125,242.875
729,4652,2,1,0,4,4,4,4,4,4,4,4,4,5,5,3,3,3,3,3,3,3,4,4,2,2,2,2,3,2,3,2,2,3,2,3,4,3,3,500,1,0,0,0,0,0,0,0,0,0,170.3333333,14.9825784,1,0,0,0,569.0909091,187.0909091
730,4652,2,1,0,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,500,1,0,0,0,0,0,0,0,0,0,138,14.9825784,1,0,0,0,569.0909091,187.0909091
731,4649,2,1,0,4,3,3,4,3,4,4,4,4,4,3,2,3,1,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,4,250,0,0,0,0,0,1,0,0,0,0,191.6666667,0.549450549,1,0,0,0,677.125,242.875
733,4649,1,1,0,5,5,5,5,5,4,4,4,4,4,4,3,3,3,5,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,500,1,0,0,0,0,0,0,0,0,0,282,0.549450549,1,0,0,0,677.125,242.875
734,4652,1,1,0,5,5,5,5,5,4,5,5,5,5,3,5,5,3,5,5,3,2,3,2,2,2,3,3,2,1,3,1,3,3,4,4,3,3,4,900,0,0,0,0,0,0,0,1,0,0,162,14.9825784,1,0,0,0,569.0909091,187.0909091
736,4652,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,3,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,500,0,0,1,0,0,0,0,0,0,0,270.3333333,14.9825784,1,0,0,0,569.0909091,187.0909091
737,4652,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,540,1,0,0,0,0,0,0,0,0,0,146,14.9825784,1,0,0,0,569.0909091,187.0909091
738,4652,1,1,0,5,4,4,3,4,4,4,4,4,1,4,1,2,1,1,1,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,2,3,500,0,0,0,0,0,0,0,1,0,0,152,14.9825784,1,0,0,0,569.0909091,187.0909091
739,4649,2,1,0,5,2,3,5,3,5,4,5,5,5,5,3,3,3,1,3,4,4,3,3,3,4,3,3,3,3,4,4,4,4,4,3,4,3,4,500,0,0,0,0,1,0,0,0,0,0,251.6666667,0.549450549,1,0,0,0,677.125,242.875
740,4652,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,1,800,1,0,0,0,0,0,0,0,0,0,143.6666667,14.9825784,1,0,0,0,569.0909091,187.0909091
741,4652,2,1,0,5,3,5,5,3,3,3,3,3,3,3,4,4,1,3,3,2,2,2,3,2,3,3,3,1,3,1,2,3,3,2,2,4,3,4,650,1,0,0,0,0,0,0,0,0,0,260.6666667,14.9825784,1,0,0,0,569.0909091,187.0909091
742,4626,2,1,0,5,5,5,5,4,3,3,2,3,5,3,4,4,4,5,4,4,3,4,2,3,4,3,4,4,4,5,5,5,5,5,5,4,5,5,450,0,0,1,0,0,0,0,0,0,0,277,0.195694716,1,0,0,0,625,266
743,4649,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,4,3,4,4,4,5,4,4,3,3,4,3,3,3,3,4,3,3,4,367,1,0,0,0,0,0,0,0,0,0,244.6666667,0.549450549,1,0,0,0,677.125,242.875
744,4649,1,1,0,5,4,4,5,4,4,4,5,5,3,5,5,5,3,5,4,4,3,3,3,3,4,3,3,4,4,4,3,4,4,3,3,3,3,3,900,1,1,0,0,0,0,0,0,0,0,190,0.549450549,1,0,0,0,677.125,242.875
746,4652,1,1,0,5,4,5,4,4,3,3,3,3,3,4,4,4,3,5,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,450,0,0,0,1,0,0,0,0,0,0,198,14.9825784,1,0,0,0,569.0909091,187.0909091
747,4192,1,3,0,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,400,0,1,0,0,0,0,0,0,0,0,131.6666667,0.815217391,0,0,1,0,400,131.6666667
748,4652,2,1,0,3,3,3,3,4,4,4,3,4,4,4,4,3,3,4,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,520,1,0,0,0,0,0,0,0,0,0,246.6666667,14.9825784,1,0,0,0,569.0909091,187.0909091
749,4649,2,1,0,5,4,5,5,4,4,4,4,5,5,5,4,4,4,4,4,5,4,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,4,5,600,0,0,0,0,0,0,0,1,0,0,257.6666667,0.549450549,1,0,0,0,677.125,242.875
750,4652,1,1,0,4,4,4,4,4,4,4,4,3,3,4,4,3,3,5,3,3,2,3,3,3,3,3,3,2,2,2,3,3,3,2,4,2,2,2,400,0,0,0,0,0,1,0,0,0,0,170.3333333,14.9825784,1,0,0,0,569.0909091,187.0909091
753,4669,1,1,0,5,3,4,5,3,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,2,2,450,1,0,0,0,0,0,0,0,0,0,224.3333333,1.398601399,1,0,0,0,450,224.3333333
754,4646,1,1,0,4,4,4,4,4,4,4,4,4,5,5,5,4,3,4,4,3,4,4,3,4,3,3,4,4,4,3,3,3,4,5,5,3,3,4,500,0,0,0,0,0,0,0,0,0,1,261.3333333,1.327433628,1,0,0,0,471.5909091,245.2361111
756,4646,2,1,0,4,5,5,4,4,5,5,5,5,5,5,5,4,3,4,5,2,2,3,3,2,3,3,3,3,2,2,2,3,3,4,4,4,4,2,500,1,0,0,0,0,0,0,0,0,0,288.3333333,1.327433628,1,0,0,0,471.5909091,245.2361111
757,4646,1,1,0,4,4,4,5,4,4,4,3,4,4,4,4,4,5,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2,600,0,0,0,1,0,0,0,0,0,0,295.6666667,1.327433628,1,0,0,0,471.5909091,245.2361111
758,4646,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,4,4,4,4,4,4,3,3,4,3,4,4,4,3,3,3,3,400,1,0,0,0,0,0,0,0,0,0,258,1.327433628,1,0,0,0,471.5909091,245.2361111
759,4646,1,1,0,5,4,4,4,4,3,3,3,4,4,4,5,4,1,4,4,3,3,3,4,4,3,3,3,4,4,4,3,3,4,3,3,4,4,3,450,0,0,0,0,0,0,0,1,0,0,276,1.327433628,1,0,0,0,471.5909091,245.2361111
760,4648,1,1,0,4,4,4,4,2,4,4,3,4,3,4,3,3,2,4,3,3,2,4,4,2,4,4,4,4,3,4,3,4,4,3,3,3,3,3,350,0,0,0,0,0,1,0,0,0,0,234,2.250803859,1,0,0,0,330,187.8
762,4646,2,1,0,3,4,3,3,3,3,4,4,3,3,5,2,3,1,2,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,4,4,3,1,300,1,0,0,0,0,0,0,0,0,0,241,1.327433628,1,0,0,0,471.5909091,245.2361111
763,4646,2,1,0,5,4,4,4,4,4,3,1,4,1,2,4,4,5,5,4,4,4,4,4,4,5,3,3,4,2,5,4,4,4,4,4,4,4,2,550,0,0,0,0,0,0,0,1,0,0,240.3333333,1.327433628,1,0,0,0,471.5909091,245.2361111
764,4646,1,1,0,3,4,3,4,4,4,4,3,4,4,4,5,5,3,5,5,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,700,0,0,0,0,0,0,0,1,0,0,214,1.327433628,1,0,0,0,471.5909091,245.2361111
765,4646,1,1,0,5,4,4,5,5,4,3,2,5,5,5,5,5,2,4,5,4,3,4,3,3,3,2,2,3,2,3,1,3,3,4,4,4,4,4,400,0,0,0,0,0,0,1,0,0,0,264.3333333,1.327433628,1,0,0,0,471.5909091,245.2361111
766,4648,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,300,1,0,0,0,0,0,0,0,0,0,155.3333333,2.250803859,1,0,0,0,330,187.8
767,4646,1,1,0,5,5,5,5,4,4,4,4,4,4,4,4,4,2,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,2,3,2,2,300,1,0,0,0,0,0,0,0,0,0,272.6666667,1.327433628,1,0,0,0,471.5909091,245.2361111
768,4615,1,1,0,5,5,5,5,5,4,4,5,4,4,4,4,4,5,5,5,5,5,4,5,4,5,4,4,4,4,4,3,4,3,5,4,3,3,4,700,0,0,0,0,0,0,0,1,0,0,278.3333333,0.452488688,1,0,0,0,850,277.6666667
770,4646,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2,2,3,4,3,4,2,3,3,3,3,4,4,2,2,4,650,0,0,0,0,0,0,0,1,0,0,234.3333333,1.327433628,1,0,0,0,471.5909091,245.2361111
771,4646,2,1,0,4,4,4,4,4,5,5,3,5,1,1,5,5,5,5,5,3,3,3,3,3,4,3,3,3,3,3,3,3,4,2,2,4,4,2,165,0,1,0,0,0,0,0,0,0,0,146,1.327433628,1,0,0,0,471.5909091,245.2361111
772,4646,1,1,0,4,4,4,4,4,4,4,4,4,3,4,2,3,1,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,5,4,2,3,0,1,0,0,0,0,0,0,0,0,0,190.3333333,1.327433628,1,0,0,0,471.5909091,245.2361111
773,4646,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,4,4,3,2,2,400,1,0,0,0,0,0,0,0,0,0,264.3333333,1.327433628,1,0,0,0,471.5909091,245.2361111
774,4646,2,1,0,4,4,4,4,4,5,5,5,5,5,5,4,4,4,5,5,4,2,4,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,500,0,0,0,0,1,0,0,0,0,0,255,1.327433628,1,0,0,0,471.5909091,245.2361111
775,4648,1,1,0,3,4,3,4,3,3,3,3,3,2,3,3,3,3,4,4,3,3,3,3,2,3,4,4,4,3,4,4,3,4,3,3,2,2,2,300,1,0,0,0,0,0,0,0,0,0,188.6666667,2.250803859,1,0,0,0,330,187.8
776,4646,1,1,0,5,3,3,5,4,4,3,3,4,3,3,4,4,3,3,3,3,2,3,3,3,3,3,3,4,4,4,3,3,4,4,4,4,2,2,400,1,0,0,0,0,0,0,0,0,0,205,1.327433628,1,0,0,0,471.5909091,245.2361111
779,4648,1,1,0,5,3,3,4,4,4,4,3,3,4,4,4,4,4,4,5,2,3,3,3,3,4,3,2,3,3,2,3,3,4,3,3,2,2,3,380,1,0,0,0,0,0,0,0,0,0,171.3333333,2.250803859,1,0,0,0,330,187.8
781,4646,2,1,0,3,3,3,3,3,5,5,5,5,5,4,4,4,1,5,5,3,3,3,3,2,3,4,4,2,4,4,4,4,3,4,4,3,2,4,500,0,0,0,1,0,0,0,0,0,0,280,1.327433628,1,0,0,0,471.5909091,245.2361111
782,4646,1,1,0,4,4,3,4,4,4,4,4,4,4,4,3,3,2,4,5,4,4,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,3,3,800,0,1,0,0,0,0,0,0,0,0,275.6666667,1.327433628,1,0,0,0,471.5909091,245.2361111
783,4648,1,1,0,5,4,5,5,5,3,3,3,3,3,4,4,4,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,320,1,0,0,0,0,0,0,0,0,0,189.6666667,2.250803859,1,0,0,0,330,187.8
784,4646,2,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,3,4,4,3,4,4,4,4,3,3,3,4,4,4,4,3,470,0,0,0,0,0,0,0,1,0,0,231,1.327433628,1,0,0,0,471.5909091,245.2361111
