L2Y3_SCHID,L2Y3_REG,L2Y3_SCHTYPE,L2Y3_SCHTYPE2,L2Y3DB1_1,L2Y3DB1_1_1,L2Y3DB1_1_2,L2Y3DB1_2,L2Y3DB1_3_1A,L2Y3DB1_3_1B,L2Y3DB1_3_1C,L2Y3DB1_3_1D,L2Y3DB1_3_2A,L2Y3DB1_3_2B,L2Y3DB1_3_3A,L2Y3DB1_3_3B,L2Y3DB1_4_1,L2Y3DB1_4_2,L2Y3DB1_4_3,L2Y3DB1_5_1,L2Y3DB1_5_2,L2Y3DB1_6_1A,L2Y3DB1_6_1B,L2Y3DB1_6_1C,L2Y3DB1_6_1D,L2Y3DB1_6_1E,L2Y3DB1_6_2A,L2Y3DB1_6_2B,L2Y3DB1_6_2C,L2Y3DB1_6_2D,L2Y3DB1_6_3,L2Y3DB1_6_4,L2Y3DB1_6_5,L2Y3DB1_6_6A,L2Y3DB1_6_6B,L2Y3DB1_6_6C,L2Y3DB1_6_6D,L2Y3DB1_6_7,L2Y3DB1_6_8,L2Y3DB1_6_9,L2Y3DB1_7_1,L2Y3DB1_7_2,L2Y3DB1_7_3,L2Y3DB1_7_4,L2Y3DB1_7_5,L2Y3DB1_8,L2Y3DB2_1,L2Y3DB2_1_1,L2Y3DB2_1_2,L2Y3DB2_1_3,L2Y3DB2_2,L2Y3DB2_2_M,L2Y3DB2_2_F,L2Y3DB2_2_1,L2Y3DB2_2_1M,L2Y3DB2_2_1F,L2Y3DB2_2_2,L2Y3DB2_2_2M,L2Y3DB2_2_2F,L2Y3DB2_2_3,L2Y3DB2_2_3M,L2Y3DB2_2_3F,L2Y3DB2_3_1,L2Y3DB2_3_2,L2Y3DB2_4,L2Y3DB2_4_2,L2Y3DB2_4_1,L2Y3DB2_4_1_1,L2Y3DB2_4_1_2,L2Y3DB2_4_1_3,L2Y3DB2_4_1_4,L2Y3DB2_4_1_5,L2Y3DB2_4_3,L2Y3DB2_4_4,L2Y3DB3_1,L2Y3DB3_1_1,L2Y3DB3_1_2,L2Y3DB3_2,L2Y3DB3_3,L2Y3DB3_4,L2Y3DB3_5,L2Y3DB3_6,L2Y3DB3_7_1,L2Y3DB3_7_2,L2Y3DB3_7_3,L2Y3DB4_1,L2Y3DB4_1M,L2Y3DB4_1F,L2Y3DB4_2,L2Y3DB4_3,L2Y3DB4_4_1,L2Y3DB4_4_2,L2Y3DB4_4_3,L2Y3DB4_4_4,L2Y3DB4_4_5,L2Y3DB4_5,L2Y3DB4_5M,L2Y3DB4_5F,L2Y3DB4_6,L2Y3DB5_1,L2Y3DB5_2,L2Y3DB5_3,L2Y3DB5_4
4992,4,1,1,18482,11782,6700,6216,0,0,0,0,4,2259,51,3957,1,16311,5,36,86,14,0,6,0,0,0,1,0,0,5,8,1,1,2,0,8,1,0,0,0,1,0,0,1,20,14,4,4,6,369,225,144,95,48,47,125,71,54,149,106,43,12,0,100,0,100,64,32,3,1,0,0,0,3,3,0,0,0,0,5,12,1,0,0,29,10,19,21.49,46.55,0,0,13,16,0,0,0,0,3,1,2,55,33.01
4993,4,1,3,16976,8800,8176,5730,0,0,0,0,8,2368,34,3238,1,14836,40,82,44,12,0,8,0,2,1,1,0,0,0,7,1,1,0,0,3,1,0,0,0,1,0,0,1,20,12,3,4,5,328,0,328,91,0,91,93,0,93,144,0,144,13,13,130,0,129,83,42,4,0,0,1,0,2,2,0,1,0,0,8,7,0,0,0,26,11,15,21.89,46.46,0,0,10,16,0,0,0,0,4,1,2,54,32
4994,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12178,46,82,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,4,292,292,0,93,93,0,92,92,0,107,107,0,8,0,135,0,135,96,33,6,0,0,0,0,2,2,0,0,0,0,3,5,1,0,0,25,9,16,22.25,46.64,0,0,13,12,0,0,0,0,1,0, , , 
4995,2,2,2,1024,1024,0,5017,0,0,0,0,0,0,41,2722,1,9605,70,80,47,15,5,6,0,2,0,1,0,0,7,6,1,1,0,0,7,0,0,0,1,0,0,0,1,26,15,5,5,5,511,511,0,164,164,0,167,167,0,180,180,0,3,0,189,0,189,78,22,14,75,0,0,0,1,0,1,0,0,0,7,7,0,1,0,30,17,13,14.88,41.57,0,0,21,9,0,0,0,0,3,1,1,56,32.11
4996,2,1,1,14130,9768,4362,9125,0,0,0,0,17,3405,58,5306,1,13529,80,124,58,17,11,4,0,0,1,1,0,5,5,20,1,1,2,2,22,1,0,0,1,0,0,0,0,32,16,6,5,5,475,249,226,128,68,60,170,90,80,177,91,86,2,0,170,0,170,124,18,7,20,1,0,0,7,6,1,3,0,0,29,13,3,1,0,33,11,22,16.02,41.15,0,0,21,11,1,3,2,1,4,1,2,61,40
4997,4,1,1,11571,4221,7350,2779,0,0,0,0,11,1458,21,1321,1,9683,48,64,39,5,0,5,0,1,0,0,0,1,0,3,0,1,1,0,5,1,0,0,0,0,0,0,0,10,4,2,1,1,96,55,41,42,22,20,33,17,16,21,16,5,5,0,39,0,39,14,17,5,3,0,0,0,1,1,0,1,0,0,2,6,0,0,0,11,4,7,18.66,43.55,0,0,5,6,0,0,0,0,2,1,1,57,32.07
4998,3,1,1,18740,8706,4692,9458,0,0,0,0,0,0,0,0,1,15032,51,43,69,22,3,3,0,0,1,2,0,0,6,15,2,1,2,2,23,1,0,0,1,1,0,0,1,28,22,6,7,9,646,344,302,190,104,86,207,104,103,249,136,113,0,0,241,0,241,217,11,8,0,5,0,0,10,7,3,0,0,0,35,35,3,0,3,42,15,27,18.7,44.62,0,0,25,17,0,0,0,0,5,1,1,53,28.08
4999,3,2,2,20243,2571,11550,5172,0,0,0,0,2,70,34,2419,1,9700,42,55,25,12,1,3,0,2,0,1,0,1,0,8,1,1,0,0,7,1,0,0,1,0,0,0,0,16,12,3,4,5,371,371,0,103,103,0,130,130,0,138,138,0,4,4,137,0,137,56,47,5,29,0,0,0,0,0,0,0,0,0,10,8,0,0,0,24,16,8,21.63,49.63,0,0,16,7,1,0,0,0,4,1,1,61,35.07
5000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,5,373,373,0,103,103,0,130,130,0,140,140,0,1,0,145,0,145,86,51,8,0,0,0,0,1,1,0,1,0,0,5,1,0,0,0,21,14,7,17.18,45.24,0,0,13,8,0,0,0,0,3,0, , , 
5001,3,1,3,21751,17181,4423,7972,0,0,0,0,13,1591,59,6320,1,22907,36,91,53,25,4,7,0,0,0,1,0,2,2,12,1,1,0,0,7,1,0,0,1,0,0,0,1,36,25,7,8,10,707,0,707,184,0,184,242,0,242,281,0,281,10,0,280,0,280,244,24,11,1,0,0,0,5,5,0,1,0,0,22,27,1,0,0,53,13,40,16.72,42.7,0,0,22,30,1,0,0,0,4,1,1,55,31.01
5002,3,1,2,29045,22185,6860,8341,0,0,0,0,0,0,52,5114,1,11359,36,76,84,15,2,8,0,1,1,1,0,1,3,12,1,1,0,0,9,1,0,0,1,0,0,0,1,25,16,5,5,6,427,427,0,137,137,0,137,137,0,153,153,0,1,0,169,0,169,47,65,9,47,1,0,0,3,3,0,1,2,0,8,18,0,0,0,32,18,14,21.73,46.16,0,0,12,19,1,0,0,0,4,1,1,55,30.11
5003,3,2,3,1094,1094,0,2340,0,0,0,0,0,0,29,1571,0,0,0,49,38,12,0,3,0,0,0,0,0,2,1,3,0,1,0,0,6,0,0,0,0,0,0,0,1,15,12,4,4,4,406,0,406,134,0,134,132,0,132,140,0,140,9,0,142,0,142,91,49,2,0,0,0,0,3,3,0,0,0,0,8,2,1,0,0,23,5,18,19.33,45.48,0,0,13,10,0,0,0,0,2,0, , , 
5004,4,1,1,34566,22191,12375,7538,0,0,0,0,13,2212,49,3694,1,17232,60,142,39,15,3,4,0,8,1,1,0,0,4,12,1,1,3,0,16,1,0,0,1,0,0,0,1,22,15,4,5,6,466,230,236,131,67,64,154,76,78,181,87,94,0,0,209,0,207,78,5,8,116,0,0,2,1,0,1,0,0,0,45,48,0,0,1,36,16,20,19.78,45.97,0,0,16,20,0,0,0,0,4,1,1,58,33.05
5005,3,2,2,21335,1976,18405,6379,0,0,0,0,0,0,42,5280,1,11060,48,55,93,14,1,12,0,0,0,1,0,0,3,6,3,1,0,0,10,1,0,0,2,1,0,0,0,27,14,4,5,5,456,456,0,125,125,0,161,161,0,170,170,0,3,0,168,0,167,94,58,11,4,0,0,1,3,3,0,1,0,0,13,11,0,0,0,30,15,15,16.33,46.6,0,1,20,9,0,0,0,0,4,1,2,60,30.08
5006,3,1,3,17845,6695,10885,6890,0,0,0,0,20,2618,37,3216,1,18407,70,126,55,22,7,5,0,0,0,2,0,0,2,9,1,1,0,0,14,1,0,0,0,1,0,0,1,34,22,6,7,9,661,0,661,202,0,202,206,0,206,253,0,253,8,2,237,0,237,227,3,7,0,0,0,0,4,4,0,1,0,0,7,2,2,0,0,48,17,31,13.83,40.44,0,0,34,14,0,0,0,0,4,1,1,57,34
5007,3,1,2,25413,8667,16513,9875,0,0,0,0,79,8022,64,5444,1,15798,72,68,62,26,5,10,0,1,0,2,0,0,2,14,2,1,0,0,10,1,0,0,2,0,0,0,1,41,26,8,8,10,769,769,0,216,216,0,259,259,0,294,294,0,1,0,297,0,296,205,75,15,1,0,0,1,2,2,0,3,0,0,26,14,1,0,0,49,23,26,12.74,38.12,0,0,29,20,0,0,0,0,4,1,1,59,36.01
5008,3,1,3,28804,16294,9687,7286,0,0,0,0,2,61,63,5870,1,17340,144,74,55,17,11,3,0,0,0,1,0,0,3,12,1,1,0,0,12,1,1,0,0,1,0,0,1,31,17,4,6,7,546,0,546,135,0,135,198,0,198,213,0,213,1,0,199,0,199,127,60,12,0,0,0,0,2,2,0,0,0,0,12,6,1,0,0,38,11,27,14.58,41.53,0,0,23,15,0,0,0,0,5,1,1,58,36
5009,4,1,1,45787,7206,24418,3457,0,0,0,0,7,1065,24,2326,1,13971,40,92,35,5,2,4,0,0,0,1,0,0,2,6,1,1,2,0,2,1,0,0,0,1,0,0,1,11,5,2,1,2,96,50,46,36,19,17,28,14,14,32,17,15,4,0,26,0,26,18,8,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,15,7,8,15.44,42.27,0,0,9,6,0,0,0,0,2,1,1,56,31.08
5010,3,2,2,21270,12699,8571,6389,0,0,0,0,0,0,53,6389,1,15557,42,65,47,15,0,5,0,6,0,1,0,1,0,10,1,0,0,0,5,1,0,0,0,1,0,0,1,20,15,5,5,5,522,522,0,169,169,0,170,170,0,183,183,0,3,0,179,0,179,124,36,1,18,0,0,0,1,1,0,0,0,0,12,13,0,0,0,29,18,11,17.76,45,0,1,18,10,0,1,0,1,5,1,1,59,31.01
5011,3,1,1,11447,4847,6600,6611,0,0,0,0,11,1752,0,0,1,14745,60,41,53,20,2,6,0,0,0,1,0,0,2,13,1,1,1,0,10,1,0,0,1,0,0,0,1,28,20,6,7,7,648,287,361,172,81,91,237,108,129,239,98,141,4,0,242,0,242,182,37,7,16,0,0,0,4,4,0,1,0,0,13,13,1,0,0,40,11,29,14.18,39.75,0,0,23,17,0,0,0,0,3,1,1,59,37
5012,3,1,1,14709,10709,3280,8747,0,0,0,0,29,4670,0,0,1,17420,36,74,70,23,0,11,0,4,0,1,0,1,0,11,1,1,2,0,17,1,0,0,1,0,0,0,0,34,23,6,7,10,722,297,425,202,77,125,238,99,139,282,121,161,9,0,292,0,291,225,52,8,6,0,1,0,0,0,0,2,0,0,19,17,0,0,0,44,13,31,13.82,39.18,0,0,30,14,0,0,0,0,6,1,2,60,38.01
5013,3,1,3,24479,12374,10766,8766,0,0,0,0,8,1796,67,6672,1,27696,105,64,84,32,4,8,0,1,0,1,0,1,1,15,1,1,0,0,11,1,0,0,0,1,0,0,2,44,33,10,11,12,1082,0,1082,306,0,306,374,0,374,402,0,402,5,0,395,0,395,328,39,12,14,2,0,0,4,3,1,0,1,0,19,22,2,0,0,60,16,44,14.4,40.48,0,0,40,19,1,1,1,0,3,1,2,57,35
5014,3,1,2,37620,20882,10944,9740,0,0,0,0,11,3223,62,5881,1,17452,54,136,89,0,43,0,0,0,0,1,0,0,6,13,3,1,0,0,9,1,0,0,2,1,0,0,1,43,28,9,9,10,950,950,0,306,306,0,310,310,0,334,334,0,8,0,296,0,294,236,38,13,7,0,2,0,1,1,0,1,0,0,6,10,0,0,0,52,29,23,13.79,40.25,0,2,35,15,0,4,1,3,4,1,1,60,33.01
5015,4,1,1,26654,16654,10000,4429,0,0,0,0,5,1077,32,3058,1,11610,60,41,41,0,16,1,0,1,0,1,0,0,2,5,1,1,0,0,10,1,0,0,0,1,0,0,1,17,6,2,2,2,159,103,56,44,26,18,52,35,17,63,42,21,0,0,62,0,61,32,25,1,3,0,0,1,1,1,0,0,0,0,8,3,0,0,0,18,7,11,14.15,40.89,0,0,13,5,0,0,0,0,4,1,1,58,33.08
5016,4,2,1,14935,8935,6000,3226,0,0,0,0,0,0,31,3226,1,6098,40,99,25,7,5,0,0,0,0,1,0,1,0,4,1,1,0,0,6,1,0,0,1,0,0,0,1,12,7,2,3,2,182,82,100,56,21,35,68,35,33,58,26,32,12,0,51,0,50,37,7,6,0,0,1,0,2,2,0,1,0,0,6,0,0,0,0,17,10,7,16.17,42.82,0,0,10,7,0,0,0,0,3,1,1,57,33.03
5017,4,1,1,26363,14794,4398,11622,0,0,0,0,0,0,0,0,1,15091,72,106,78,45,4,8,0,0,1,1,0,0,1,10,1,1,0,0,28,1,0,0,0,1,0,0,0,57,45,13,16,16,1378,698,680,424,230,194,463,218,245,491,250,241,7,0,444,0,444,376,41,14,8,5,0,0,4,4,0,1,1,0,41,44,3,0,0,75,23,52,19.81,45,0,0,43,32,0,0,0,0,5,1,1,59,35.11
5018,4,1,1,23985,16525,6633,6926,0,0,0,0,0,0,0,0,1,14369,30,59,23,11,0,5,0,1,0,1,0,0,3,9,2,1,4,2,16,1,0,0,0,2,0,0,0,16,9,3,3,3,244,129,115,72,45,27,90,48,42,82,36,46,4,1,99,0,99,51,40,6,2,0,0,0,0,0,0,1,0,0,2,12,0,0,0,20,8,12,20.18,44.9,0,0,10,10,0,1,0,1,3,1,2,57,37
5020,4,1,1,13096,10088,3008,10689,0,0,0,0,0,0,81,6318,1,19879,59,46,70,30,2,15,0,0,3,2,0,0,6,9,1,1,2,2,26,1,0,0,0,1,0,0,1,47,29,9,9,11,854,415,439,254,118,136,267,137,130,333,160,173,4,0,275,0,274,157,32,7,78,0,0,1,9,1,8,6,0,0,14,39,0,1,6,55,17,38,19.46,44.07,0,0,31,24,0,0,0,0,4,1,2,57,35
5021,4,1,1,51782,22309,5850,5052,0,0,0,0,3,163,41,3593,1,13525,39,51,27,7,0,4,0,10,0,1,0,0,1,9,1,0,1,0,6,1,0,0,1,0,0,0,1,11,7,3,2,2,147,81,66,52,31,21,48,25,23,47,25,22,0,0,43,0,43,36,7,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,20,10,10,14.87,41.5,0,0,12,8,0,0,0,0,3,1,1,58,33.07
5022,4,1,3,27155,14467,12120,7400,0,0,0,0,20,2700,52,4700,1,21344,60,127,62,22,0,7,2,0,0,1,0,1,3,11,2,1,0,1,10,1,0,0,2,0,0,0,2,31,22,6,7,9,650,0,650,178,0,178,232,0,232,240,0,240,5,0,249,0,249,186,57,6,0,0,0,0,1,0,1,0,0,0,16,4,0,0,1,43,12,31,19.08,44.02,0,0,23,20,0,2,1,1,4,1,1,57,37.01
5023,4,1,2,50220,4633,29411,10411,0,0,0,0,4,2640,60,5370,1,21311,70,63,81,25,9,1,0,0,0,1,0,3,2,10,2,1,0,0,8,1,0,0,1,1,0,0,1,35,25,7,7,11,735,735,0,212,212,0,227,227,0,296,296,0,5,0,281,0,281,206,71,4,0,0,0,0,5,5,0,2,0,0,20,11,4,0,0,50,24,26,18.04,43.22,0,0,27,23,0,2,0,2,4,1,1,52,31
5024,3,2,2,1596,1531,65,5813,0,0,0,0,12,2275,50,3538,1,14705,50,78,60,24,1,7,0,0,0,0,1,0,3,11,0,1,0,0,9,0,1,0,0,0,3,0,1,32,24,7,8,9,752,752,0,215,215,0,264,264,0,273,273,0,4,0,269,0,269,171,93,4,0,1,0,0,5,5,0,0,0,0,11,12,4,1,0,44,28,16,14.5,42.3,0,0,24,19,1,1,1,0,4,1,1,54,25.07
5025,4,2,1,23566,9270,13958,3593,0,0,0,0,8,1162,25,2245,1,8284,64,31,8,5,2,4,0,2,0,1,0,0,1,8,1,1,2,0,8,1,0,0,0,1,0,0,1,11,5,1,2,2,81,59,22,13,9,4,34,20,14,34,30,4,4,0,34,0,32,19,13,0,0,0,2,0,7,7,0,1,0,0,15,17,0,0,0,12,7,5,17.72,46.42,0,0,4,7,1,0,0,0,2,1,2,60,24.04
5026,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9761,40,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,3,181,91,90,47,17,30,61,38,23,73,36,37,4,5,62,0,62,46,15,1,0,0,0,0,3,3,0,0,0,0,10,16,0,0,0,18,4,14,13.2,38.78,0,0,10,8,0,1,0,1,2,0, , , 
5027,4,2,1,23000,1783,20941,5385,0,0,0,0,7,175,46,4565,1,18895,90,98,55,15,0,5,0,0,0,1,0,0,0,7,2,1,2,0,11,3,0,0,1,1,0,0,1,20,15,4,5,6,473,246,227,133,69,64,166,90,76,174,87,87,12,0,160,0,160,85,48,5,22,0,0,0,6,2,4,7,0,0,1,6,0,0,0,31,14,17,13.38,40.48,0,0,21,10,0,0,0,0,5,1,1,53,26.07
5028,3,1,1,11959,10247,1712,11119,0,0,0,0,0,0,28,3504,1,23829,36,53,66,29,0,6,0,1,1,0,0,0,2,9,1,1,5,0,25,0,0,0,0,1,0,0,0,35,29,8,11,10,934,494,440,272,145,127,326,163,163,336,186,150,3,0,340,0,340,248,63,6,22,1,0,0,4,4,0,2,0,0,13,46,1,0,0,52,17,35,16.56,41.13,0,0,37,14,1,0,0,0,4,1,2,58,35.01
5029,3,1,1,13094,9519,3575,9506,0,0,0,0,22,4030,63,5271,1,10592,60,40,95,26,8,10,0,0,0,1,0,0,2,18,1,1,2,0,9,1,1,0,1,0,0,0,3,44,26,7,8,11,770,383,387,198,92,106,256,129,127,316,162,154,5,0,373,0,372,255,89,6,22,0,1,0,10,6,4,2,0,0,26,21,3,1,1,53,9,44,13.56,39.13,0,0,38,15,0,1,0,1,5,1,1,60,39
5030,3,1,1,13169,10169,3000,12473,0,0,0,0,3,4437,70,8070,1,23828,122,67,102,38,1,7,0,3,1,1,1,3,1,17,1,1,7,0,31,1,0,0,0,1,0,0,1,46,38,12,12,14,1231,635,596,376,186,190,387,199,188,468,250,218,0,0,391,0,390,314,17,11,48,0,1,0,16,12,4,8,0,0,23,27,7,2,2,67,18,49,15.69,41.61,0,0,44,22,1,1,0,1,4,1,1,57,37
5031,3,1,1,12942,10121,2821,10192,0,0,0,0,9,3305,72,5898,1,21427,143,189,67,0,31,9,0,4,1,1,0,2,9,9,1,1,8,0,26,1,0,0,1,0,0,0,1,40,31,9,11,11,1014,500,514,289,127,162,356,184,172,369,189,180,6,0,358,0,355,252,80,19,4,0,0,3,6,6,0,1,0,0,19,23,0,0,0,64,15,49,12.13,37.77,0,1,38,25,0,2,0,2,4,1,1,58,36.01
5032,3,1,1,11668,8068,3600,11802,0,0,0,0,5,5458,78,6364,1,24626,60,97,63,30,4,6,0,2,1,2,1,0,1,10,1,1,3,0,23,1,0,0,0,1,0,0,0,40,28,8,9,11,873,438,435,272,129,143,281,138,143,320,171,149,6,1,340,0,340,230,57,15,38,0,0,0,7,4,3,5,0,0,7,16,1,1,1,49,16,33,15.59,40.8,0,0,39,10,0,0,0,0,5,1,1,58,35.01
5033,3,1,1,11381,6881,4500,10989,0,0,0,0,0,0,80,6674,1,29293,89,40,117,39,1,17,0,0,1,1,0,0,4,16,1,1,1,0,30,2,0,0,1,0,0,0,1,57,41,12,13,16,1270,662,608,374,197,177,418,210,208,478,255,223,4,1,433,0,431,316,74,17,24,0,2,0,6,4,2,5,0,0,28,28,2,1,0,70,21,49,15.2,40.4,0,0,43,27,0,0,0,0,4,1,1,59,36.05
5034,3,1,1,18229,13499,4730,11802,0,0,0,0,20,4667,97,7135,1,26085,93,97,78,38,0,6,0,0,1,1,0,0,9,8,1,1,6,0,26,1,0,0,1,0,0,0,1,44,38,10,13,15,1233,623,610,337,168,169,418,214,204,478,241,237,7,0,439,0,437,330,65,10,32,0,2,0,5,2,3,7,0,0,17,14,0,0,3,72,25,47,16.77,43.15,0,0,51,21,0,0,0,0,5,1,1,58,32.01
5035,3,1,1,16334,12473,3861,10468,0,0,0,0,1,3873,110,6595,1,26941,72,87,76,36,0,9,0,1,1,2,0,0,3,14,1,1,1,1,35,1,0,0,0,1,0,0,1,45,36,10,12,14,1170,612,558,344,178,166,389,206,183,437,228,209,3,0,381,0,376,322,21,10,23,0,0,5,10,6,4,5,0,0,15,0,3,0,4,72,15,57,14.14,39.42,0,0,50,22,0,1,0,1,5,1,1,61,38.01
5036,3,1,1,11545,8413,3132,9762,0,0,0,0,31,755,136,8438,1,7247,40,50,73,0,27,8,0,3,1,1,0,0,18,17,1,1,4,0,42,1,0,0,0,1,0,0,1,35,28,8,9,11,902,460,442,272,140,132,277,141,136,353,179,174,7,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,0,17,22,3,0,2,53,17,36,17.18,42.49,0,0,28,25,0,2,0,2,4,1,1,61,38.01
5037,4,1,1,20685,9934,10725,5506,0,0,0,0,14,2404,23,1939,1,11315,44,75,37,0,11,4,0,6,0,0,0,0,1,4,2,1,0,0,3,0,0,0,2,0,0,0,0,15,13,3,4,6,349,215,134,96,55,41,110,65,45,143,95,48,0,0,158,0,158,108,44,6,0,0,0,0,1,1,0,0,0,0,7,12,0,0,0,27,14,13,19.04,43.56,0,0,13,14,0,0,0,0,4,1,1,53,30.02
5038,4,1,1,27103,12298,13205,5192,0,0,0,0,0,0,42,5132,1,10608,60,50,65,8,1,10,0,1,0,0,0,0,0,10,2,0,0,0,7,1,0,0,1,1,0,0,0,19,8,2,2,4,131,52,79,35,15,20,32,12,20,64,25,39,5,0,61,0,61,43,18,0,0,0,0,0,1,1,0,0,0,0,4,9,1,0,0,19,9,10,22.09,47.16,0,0,10,8,1,2,1,1,4,1,1,61,39.01
5039,4,2,2,3069,3069,0,1815,0,0,0,0,1,359,15,1272,1,8147,35,41,7,3,0,8,0,0,0,0,0,1,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,11,3,1,1,1,47,47,0,15,15,0,15,15,0,17,17,0,0,0,19,0,19,15,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,8,4,4,15.53,42.13,0,0,6,2,0,0,0,0,2,0, , , 
5040,4,1,1,22156,9509,12647,4113,0,0,0,0,0,0,0,0,1,14842,30,236,40,6,6,1,0,0,0,1,1,0,2,8,1,1,0,1,8,1,0,0,0,1,0,0,0,13,6,1,2,3,128,74,54,26,15,11,37,23,14,65,36,29,6,6,47,0,47,28,18,0,0,1,0,0,1,1,0,1,0,0,3,5,0,0,0,18,10,8,19.29,44.22,0,0,12,6,0,0,0,0,3,1,1,53,26
5041,4,1,3,22905,3709,19196,8218,0,0,0,0,0,0,52,4754,1,24043,76,113,59,29,0,14,0,0,0,0,2,0,0,12,1,1,0,0,12,1,0,0,0,1,0,0,0,43,30,9,10,11,988,0,988,289,0,289,337,0,337,362,0,362,4,0,324,0,320,282,31,7,0,0,4,0,3,2,1,1,0,0,16,22,2,0,0,56,19,37,16.61,41.7,0,0,38,17,1,0,0,0,4,1,2,59,37.01
5042,4,2,2,18709,8556,10153,5847,0,0,0,0,3,1553,36,4168,1,12101,50,50,44,16,0,5,0,0,0,1,0,0,1,8,1,1,0,0,7,1,0,0,1,0,0,0,1,21,16,5,5,6,507,507,0,153,153,0,173,173,0,181,181,0,5,0,184,0,183,107,20,3,53,0,0,1,0,0,0,0,0,0,15,8,0,0,0,29,17,12,18.38,45.21,0,1,20,8,0,0,0,0,4,1,1,55,29.01
5043,4,1,1,26235,7786,17897,3597,0,0,0,0,5,1172,32,2425,1,9273,36,59,20,4,0,4,0,0,0,2,0,0,0,9,1,1,2,0,8,1,0,0,0,1,0,0,0,8,4,1,2,1,63,33,30,23,9,14,19,11,8,21,13,8,3,0,16,0,16,9,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,5,5,16.22,41.2,0,0,6,4,0,0,0,0,3,1,2,59,35.01
5044,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11904,48,61,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,5,286,0,286,86,0,86,91,0,91,109,0,109,9,0,114,0,114,79,32,1,2,0,0,0,1,1,0,1,0,0,10,9,0,0,0,26,7,19,14.38,39.58,0,1,12,12,1,0,0,0,2,0, , , 
5045,4,1,2,31081,12730,15946,7323,0,0,0,0,6,1763,44,3448,1,12613,30,115,62,6,13,20,0,0,0,0,0,1,5,3,1,1,0,0,9,1,0,0,1,0,0,0,0,39,13,4,4,5,318,318,0,92,92,0,111,111,0,115,115,0,6,0,114,0,114,67,41,6,0,0,0,0,1,1,0,0,0,0,4,7,0,0,0,30,11,19,15.75,41.37,0,0,20,10,0,1,0,1,5,1,1,60,34.01
5046,4,2,1,16945,8671,7381,2998,0,0,0,0,2,139,24,2140,1,5171,32,57,13,3,3,3,0,2,0,0,0,1,0,7,1,1,0,0,6,1,0,0,1,0,0,0,1,9,3,1,1,1,49,24,25,15,5,10,7,5,2,27,14,13,0,0,22,0,21,13,8,0,0,0,0,1,0,0,0,1,0,0,2,5,0,0,0,10,4,6,22.13,47.1,0,0,3,7,0,0,0,0,3,1,2,58,36
5047,4,1,1,25657,8399,17258,8716,0,0,0,0,8,4530,60,4080,1,13568,54,44,57,21,6,7,0,0,0,0,1,0,6,7,1,1,0,0,8,1,0,0,1,0,0,0,1,34,21,6,7,8,548,325,223,155,88,67,201,120,81,192,117,75,12,0,198,0,198,105,82,8,3,0,0,0,5,5,0,3,0,0,15,14,0,0,0,45,9,36,10.3,36.22,0,0,24,21,0,1,0,1,5,1,1,56,35
5048,4,2,1,12409,2708,9701,4801,0,0,0,0,5,420,40,3129,1,9555,36,36,31,12,0,4,0,0,2,0,0,0,3,7,1,2,1,0,7,2,0,0,0,1,0,0,0,16,12,4,4,4,349,166,183,112,60,52,114,46,68,123,60,63,5,0,126,0,126,73,49,1,2,1,0,0,4,4,0,0,0,0,10,3,0,0,0,21,12,9,16.51,42.43,0,0,11,10,0,0,0,0,3,1,1,58,33
5049,4,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5050,4,1,1,24800,1540,12400,7449,0,0,0,0,0,0,42,3482,1,12139,40,133,95,23,0,8,0,0,1,0,0,2,0,8,4,1,0,0,12,1,0,0,2,2,0,0,0,31,24,7,9,8,572,272,300,170,80,90,214,103,111,188,89,99,13,1,207,0,207,150,40,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,42,18,24,11.34,37.48,0,1,29,12,0,0,0,0,4,1,1,52,28.07
