stuID,schID,gender,pre_region,trans_stu,transe_pa,transe_re,transe_re_etc,pre_frendship_1,pre_frendship_2,pre_frendship_3,pre_frendship_4,pre_frendship_5,post_frendship_1,post_frendship_2,post_frendship_3,post_frendship_4,post_frendship_5,post_frendship_6,satisfac_stu_1,satisfac_stu_2,satisfac_stu_3,satisfac_stu_4,satisfac_stu_5,satisfac_pa_safety_1,satisfac_pa_safety_2,satisfac_pa_safety_3,satisfac_pa_safety_4,satisfac_pa_safety_5,satisfac_pa_safety_6,satisfac_pa_edu_1,satisfac_pa_edu_2,satisfac_pa_edu_3,satisfac_pa_edu_4,satisfac_pa_edu_5,satisfac_pa_edu_6,satisfac_pa_edu_7,satisfac_pa_edu_8,enthu_pa_1,enthu_pa_2,enthu_pa_3,enthu_pa_4,enthu_pa_5,tutoring_hakwon,tutoring_private,tutoring_online,SES,prefer_Hsch_dum_1,prefer_Hsch_dum_2,prefer_Hsch_dum_3,prefer_Hsch_dum_4,prefer_Hsch_dum_5,prefer_Hsch_dum_6,prefer_Hsch_dum_7,prefer_Hsch_dum_8,prefer_Hsch_dum_9,prefer_Hsch_dum_10,academic_abil,multicultur_per
4006,5020,2,4,2,2,#N/A,#N/A,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,-5,-5,2.5,270,1,0,0,0,0,0,0,0,0,0,157,1.498127341
4007,5020,1,4,2,2,#N/A,#N/A,5,3,3,4,3,4,4,3,3,3,4,3,3,4,4,3,3,4,3,3,3,4,3,3,4,3,3,4,4,4,3,2,2,2,2,-5,-5,-2,200,1,0,0,0,0,0,0,0,0,0,141.3333333,1.498127341
4009,4954,1,3,2,2,#N/A,#N/A,4,3,3,4,2,4,5,4,5,4,5,5,2,1,4,2,3,2,3,3,5,3,4,3,3,3,4,4,4,4,3,3,4,4,3,6,-5,0,200,0,1,0,0,0,0,0,0,0,0,134.3333333,1.224489796
4010,4950,1,3,1,1,1,#N/A,5,5,5,5,5,4,3,3,4,4,3,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,5,3,3,4,4,4,4,1,0,0,0,180,1,0,0,0,0,0,0,0,0,0,171,1.442307692
4011,4954,1,3,2,2,#N/A,#N/A,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,3,3,4,4,4,3,2,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,0,0,0,270,1,0,0,0,0,0,0,0,0,0,215,1.224489796
4012,5293,2,4,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,3,-1,5,5,5,4,4,4,4,5,5,3,4,2,2,4,2,4,0,0,0,90,0,1,0,0,0,0,0,0,0,0,145.3333333,#N/A
4013,4950,1,3,2,2,#N/A,#N/A,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,-5,-5,-0.5,260,1,0,0,0,0,0,0,0,0,0,221.3333333,1.442307692
4014,4968,1,3,2,2,#N/A,#N/A,5,5,5,5,5,4,4,3,4,4,4,5,5,1,5,5,5,5,3,4,4,4,4,4,5,3,5,4,4,4,2,2,2,2,2,6,-5,-5,600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257.3333333,1.108033241
4015,4968,2,3,2,2,#N/A,#N/A,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,4,4,3,3,3,3,-5,-3,400,1,0,0,0,0,0,0,0,0,0,237,1.108033241
4016,4967,2,3,2,2,#N/A,#N/A,4,3,4,4,4,3,3,5,3,5,4,3,3,2,3,3,3,4,4,3,3,4,4,4,4,4,5,4,5,5,4,4,2,4,1,3,-1,-5,400,1,0,0,0,0,0,0,0,0,0,197.6666667,2.808988764
4017,4968,1,3,2,2,#N/A,#N/A,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,4,5,5,2,2,1,1,4,2,4,1,4,4,3,2,1,8,0,0,700,1,0,0,0,0,0,0,0,0,0,211.6666667,1.108033241
4018,4968,1,3,1,1,6,예술교육을 위하여,3,3,3,3,3,3,3,3,3,3,3,2,3,4,2,2,2,3,4,2,1,4,3,3,2,1,4,2,3,4,5,5,5,5,5,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,164.3333333,1.108033241
4019,4968,1,3,2,2,#N/A,#N/A,5,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,5,5,4,4,3,8,1,0.3,600,0,0,1,0,0,0,0,0,0,0,275.3333333,1.108033241
4020,4968,1,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,3,2,2,1,2,4,4,3,4,3,3,2,4,4,5,5,4,4,4,-2,0,0,500,0,0,0,1,0,0,0,0,0,0,261.3333333,1.108033241
4021,4968,2,3,2,2,#N/A,#N/A,4,4,3,4,4,4,4,1,4,1,4,3,4,3,3,3,3,4,2,3,2,2,3,3,3,3,3,2,3,3,4,3,3,3,2,16,0,0,500,0,0,1,0,0,0,0,0,0,0,275.6666667,1.108033241
4022,4968,2,3,2,#N/A,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,5,3,3,2,3,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,-5,-5,-5,500,1,0,0,0,0,0,0,0,0,0,245.3333333,1.108033241
4023,4968,2,3,2,2,#N/A,#N/A,4,4,4,3,3,3,3,2,2,2,3,4,4,2,2,3,2,2,3,3,2,3,4,4,3,3,3,2,4,3,3,3,2,3,3,7,-5,-5,600,1,0,0,0,0,0,0,0,0,0,253.6666667,1.108033241
4024,4968,2,3,2,2,#N/A,#N/A,4,4,4,4,5,4,4,4,4,3,4,2,3,3,2,4,4,4,3,4,3,4,2,3,3,3,4,3,3,3,4,3,2,2,2,8,0,0,600,1,0,0,0,0,0,0,0,0,0,266,1.108033241
4025,4968,1,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,12,0,0,600,1,0,0,0,0,0,0,0,0,0,229.3333333,1.108033241
4026,4968,1,3,2,2,#N/A,#N/A,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,4,3,3,3,3,3,3,3,3,4,4,3,3,3,7,-5,-5,300,1,0,0,0,0,0,0,0,0,0,196,1.108033241
4027,4968,1,3,2,2,#N/A,#N/A,5,5,5,5,5,3,3,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,4,3,4,4,4,4,4,3,4,7,-5,-5,600,1,0,0,0,0,0,0,0,0,0,153.3333333,1.108033241
4028,4968,1,3,2,2,#N/A,#N/A,4,3,4,4,4,5,5,1,5,2,5,5,5,5,5,5,4,4,4,4,3,3,4,4,4,3,4,3,4,4,3,4,3,3,2,14,0,0,350,1,0,0,0,0,0,0,0,0,0,288.3333333,1.108033241
4029,4966,1,3,2,2,#N/A,#N/A,4,3,3,4,3,4,4,4,4,4,5,4,4,4,3,4,4,2,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,2,2,15,0,0,500,1,0,0,0,0,0,0,0,0,0,252.3333333,0
4030,4968,2,3,2,2,#N/A,#N/A,4,3,3,4,3,4,4,4,4,4,4,2,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,13,-5,-5,250,1,0,0,0,0,0,0,0,0,0,189.3333333,1.108033241
4031,4969,2,3,2,2,#N/A,#N/A,5,4,4,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,3,3,3,2,3,11,0,-3,600,1,0,0,0,0,0,0,0,0,0,226.3333333,0.858369099
4032,4967,1,3,2,2,#N/A,#N/A,5,4,5,5,4,3,3,3,3,3,3,5,5,5,5,5,4,4,4,4,5,5,2,3,4,4,4,4,3,4,4,4,4,3,2,-5,-5,-5,400,1,0,0,0,0,0,0,0,0,0,150.3333333,2.808988764
4033,4968,1,3,2,2,#N/A,#N/A,3,4,4,4,4,3,4,3,3,3,2,3,5,4,3,4,4,4,3,3,3,4,3,3,3,3,4,3,4,2,4,4,3,3,4,7,0,0,450,0,0,0,1,0,0,0,0,0,0,252.6666667,1.108033241
4034,4968,1,3,2,2,#N/A,#N/A,5,4,3,4,4,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-5,1,-5,400,0,0,0,1,0,0,0,0,0,0,200.6666667,1.108033241
4035,4968,1,3,2,2,#N/A,#N/A,4,3,3,4,4,4,3,4,4,4,4,4,3,3,4,3,4,2,2,2,3,4,3,3,4,3,4,4,4,4,5,5,4,4,4,9,-3,-5,1000,0,0,0,0,1,0,0,0,0,0,252.3333333,1.108033241
4036,4968,2,3,2,2,#N/A,#N/A,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,2,2,2,3,2,3,4,3,4,4,3,3,3,3,3,3,3,3,3,7,0,0,500,1,0,0,0,0,0,0,0,0,0,266.3333333,1.108033241
4037,4968,2,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,6,5,0,400,1,0,0,0,0,0,0,0,0,0,238.6666667,1.108033241
4038,4968,1,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,3,5,5,5,5,4,1,5,5,4,4,3,4,3,4,3,4,3,3,4,4,4,3,3,3,2,2,2,15,0,0,500,1,0,0,0,0,0,0,0,0,0,229.3333333,1.108033241
4039,4967,1,3,2,2,#N/A,#N/A,5,4,4,5,4,3,3,3,3,4,-1,5,3,3,4,5,3,2,3,4,2,3,3,3,3,3,3,3,3,3,3,4,3,3,1,0,0,0,500,1,0,0,0,0,0,0,0,0,0,196,2.808988764
4040,4968,2,3,2,2,#N/A,#N/A,4,4,4,4,4,3,3,3,3,3,3,4,4,2,4,4,4,4,3,4,3,3,3,3,4,4,4,3,3,4,4,4,4,3,1,4,0,0,800,1,0,0,0,0,0,0,0,0,0,234.3333333,1.108033241
4041,4968,2,3,2,2,#N/A,#N/A,4,3,4,5,3,4,4,4,4,4,4,3,3,3,2,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,3,0,8,0,600,1,0,0,0,0,0,0,0,0,0,201,1.108033241
4042,4963,2,3,2,2,#N/A,#N/A,4,4,5,4,4,4,4,2,4,2,4,5,4,2,4,5,2,3,1,2,2,2,3,2,3,1,4,4,4,5,4,4,2,2,5,11,-5,-2,700,0,0,0,0,0,0,0,0,1,0,247,0.54200542
4043,4968,1,3,2,2,#N/A,#N/A,5,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,-5,-2,3,600,0,0,0,1,0,0,0,0,0,0,272,1.108033241
4044,4967,2,3,2,2,#N/A,#N/A,5,3,2,4,3,3,2,3,3,3,4,2,2,5,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,-5,-5,700,1,0,0,0,0,0,0,0,0,0,245,2.808988764
4045,4968,2,3,2,2,#N/A,#N/A,4,3,4,4,4,4,4,4,4,4,4,3,3,2,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,9,-5,-5,-1,1,0,0,0,0,0,0,0,0,0,198.6666667,1.108033241
4046,4968,2,3,2,2,#N/A,#N/A,5,4,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,5,7,-5,-5,700,0,0,0,1,0,0,0,0,0,0,263.3333333,1.108033241
4047,4968,1,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,4,4,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,4,2,15,-5,-5,700,1,0,0,0,0,0,0,0,0,0,270.6666667,1.108033241
4048,4948,1,4,2,2,#N/A,#N/A,2,2,2,3,3,2,3,2,3,2,2,4,4,4,3,4,5,5,3,4,2,4,3,3,3,3,2,3,3,3,4,4,4,4,4,18,0,0,600,0,0,0,1,0,0,0,0,0,0,223.6666667,2.542372881
4049,4968,2,3,2,2,#N/A,#N/A,4,4,4,4,4,3,3,3,3,3,3,4,4,2,3,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,3,4,25,-5,1,500,0,0,1,0,0,0,0,0,0,0,249,1.108033241
4050,4967,2,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,3,4,4,4,5,3,4,4,4,3,7,2,0,450,1,0,0,0,0,0,0,0,0,0,242,2.808988764
4051,4968,1,3,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,3,4,4,3,3,4,3,3,3,4,3,3,3,4,4,3,3,3,10,0,0,600,1,0,0,0,0,0,0,0,0,0,184.6666667,1.108033241
4052,4972,2,3,2,2,#N/A,#N/A,4,3,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,-5,-5,300,1,0,0,0,0,0,0,0,0,0,199,1.336898396
4053,4971,2,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,8,0,0,250,0,0,0,0,0,0,0,1,0,0,288.3333333,1.382488479
4054,4972,2,3,2,2,#N/A,#N/A,5,4,4,5,4,5,5,5,4,5,5,5,5,2,5,5,2,3,3,4,3,3,4,3,4,3,3,3,4,3,4,4,4,4,2,7,0,0,200,1,0,0,0,0,0,0,0,0,0,246.6666667,1.336898396
4055,4973,2,3,2,2,#N/A,#N/A,5,3,4,5,3,5,5,5,5,5,5,4,4,3,4,4,3,2,5,4,3,3,3,3,2,3,3,3,3,4,5,5,4,4,5,15.5,-5,-5,300,1,0,0,0,0,0,0,0,0,0,215.6666667,0
4056,4972,2,3,2,2,#N/A,#N/A,4,3,4,4,3,4,4,2,4,2,5,4,4,4,3,5,3,4,5,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,1,10,0,0,300,0,0,1,0,0,0,0,0,0,0,249,1.336898396
4057,4921,2,4,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,2,4,4,5,5,4,4,5,5,5,4,5,5,4,5,3,4,4,5,4,0,0,0,420,0,0,0,1,0,0,0,0,0,0,255.6666667,8.536585366
4058,4974,2,3,2,2,#N/A,#N/A,4,3,3,3,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,9,0,0,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179,2.89017341
4059,4972,2,3,2,2,#N/A,#N/A,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,16,0,0,200,0,0,1,0,0,0,0,0,0,0,260.3333333,1.336898396
4060,4972,1,3,2,2,#N/A,#N/A,5,5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,12,0,0,300,1,0,0,0,0,0,0,0,0,0,226.6666667,1.336898396
4061,4972,1,3,2,2,#N/A,#N/A,4,3,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,4,3,3,3,3,4,3,3,4,4,2,3,3,1,-5,-5,300,1,0,0,0,0,0,0,0,0,0,272.6666667,1.336898396
4062,4972,1,3,2,2,#N/A,#N/A,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,0,0,300,1,0,0,0,0,0,0,0,0,0,228.6666667,1.336898396
4063,4972,1,3,2,2,#N/A,#N/A,5,4,3,5,3,3,3,5,3,3,5,5,3,4,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,2,1,7,-1,0,800,1,0,0,0,0,0,0,0,0,0,167,1.336898396
4064,4972,1,3,2,2,#N/A,#N/A,4,3,3,3,4,3,3,2,3,3,4,4,4,2,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,4,4,3,3,0,0,3,500,1,0,0,0,0,0,0,0,0,0,271.6666667,1.336898396
4065,4972,1,3,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,5,3,4,5,5,4,4,4,4,3,3,4,3,4,3,4,4,3,4,3,3,3,3,2,0,-5,-5,340,0,0,0,0,1,0,0,0,0,0,198.6666667,1.336898396
4066,4973,2,3,2,2,#N/A,#N/A,4,4,4,3,4,3,3,2,3,2,5,3,2,1,4,3,5,5,5,5,5,5,4,4,4,4,4,4,3,4,3,4,3,4,5,14,-5,-5,500,1,0,0,0,0,0,0,0,0,0,163.6666667,0
4067,4972,2,3,2,2,#N/A,#N/A,3,3,3,3,3,4,4,4,4,4,4,3,2,1,3,3,3,2,4,4,3,4,4,3,3,3,5,4,3,4,1,1,3,2,3,5,0,0,150,0,1,0,0,0,0,0,0,0,0,183.6666667,1.336898396
4068,4972,2,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,500,1,0,0,0,0,0,0,0,0,0,233.3333333,1.336898396
4069,4972,2,3,2,2,#N/A,#N/A,5,3,3,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,3,4,3,3,4,3,4,4,3,3,4,3,3,3,2,15,0,0,400,1,0,0,0,0,0,0,0,0,0,224.6666667,1.336898396
4070,4969,2,3,2,2,#N/A,#N/A,4,4,3,4,4,3,3,2,2,1,2,3,4,3,4,4,4,5,5,5,4,3,4,4,4,4,4,5,5,4,5,5,5,5,5,11,-5,-5,700,0,0,0,0,1,0,0,0,0,0,276.3333333,0.858369099
4071,4972,2,3,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,5,4,5,3,4,2,3,4,3,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,13,0,0,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233.3333333,1.336898396
4072,4972,2,3,2,2,#N/A,#N/A,3,1,4,3,3,2,3,4,4,3,2,5,5,3,3,5,5,5,5,5,5,4,4,5,5,5,4,4,4,5,4,2,4,4,2,2,0,0,250,1,0,0,0,0,0,0,0,0,0,212,1.336898396
4073,4973,2,3,2,2,#N/A,#N/A,5,4,4,5,5,5,5,5,5,5,5,5,5,3,5,5,3,1,3,3,3,3,3,3,2,2,3,2,2,3,3,4,3,3,2,17,-5,-5,450,0,0,0,0,0,0,0,1,0,0,258.6666667,0
4074,4972,2,3,2,2,#N/A,#N/A,5,5,4,5,5,5,5,5,5,5,5,3,3,2,3,4,3,2,4,3,3,3,4,4,4,3,4,2,3,3,5,5,5,4,5,0,0,-5,500,0,0,0,0,1,0,0,0,0,0,183,1.336898396
4075,4972,1,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,2,2,6,0,0,620,1,0,0,0,0,0,0,0,0,0,295.6666667,1.336898396
4076,4972,1,3,2,2,#N/A,#N/A,5,4,4,4,4,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,3,12,0,0,450,1,0,0,0,0,0,0,0,0,0,244,1.336898396
4077,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4078,4972,1,3,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,4,4,3,3,2,5,3,4,4,3,4,3,3,5,5,5,5,5,5,5,4,4,4,4,3,2,6,0,0,1000,1,0,0,0,0,0,0,0,0,0,212.6666667,1.336898396
4079,4965,2,3,#N/A,#N/A,#N/A,#N/A,3,5,5,3,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,4,2,3,4,3,3,3,3,3,4,4,4,4,4,4,2,3,3,3,3,5,3,3,4,-5,-5,370,1,0,1,0,0,0,0,0,0,0,257.3333333,0.847457627
4080,4972,2,3,2,2,#N/A,#N/A,5,5,5,5,5,3,3,3,3,3,4,4,4,4,5,4,3,3,3,3,2,3,3,3,2,3,2,3,3,3,4,4,4,4,4,12,0,0,400,1,0,0,0,0,0,0,0,0,0,245,1.336898396
4081,4970,2,3,2,2,#N/A,#N/A,5,4,4,5,5,4,4,4,4,5,5,4,4,2,5,5,4,3,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,-5,-5,-1,300,0,0,0,0,0,0,0,0,1,0,272.3333333,3.68852459
4082,4972,2,3,2,2,#N/A,#N/A,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,3,2,2,9,0,0,500,1,0,0,0,0,0,0,0,0,0,249.3333333,1.336898396
4083,4974,2,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,3,4,3,3,4,4,4,2,3,4,11,-5,-5,1100,0,0,1,0,0,0,0,0,0,0,238,2.89017341
4084,4972,1,3,2,2,#N/A,#N/A,5,5,5,5,5,4,4,3,4,3,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,1,-2,0,0,330,1,0,0,0,0,0,0,0,0,0,279,1.336898396
4085,4973,1,3,2,2,#N/A,#N/A,5,5,5,5,5,3,4,3,3,3,4,4,4,5,5,5,4,2,4,3,3,3,4,4,4,3,3,5,3,3,4,4,3,4,3,9,0,-3.8,600,1,0,0,0,0,0,0,0,0,0,220,0
4086,4972,1,3,2,2,#N/A,#N/A,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,3,3,2,3,4,4,1,1,1,1,3,3,4,4,3,4,3,1,-5,-5,520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231,1.336898396
4087,4969,1,3,2,2,#N/A,#N/A,5,4,4,5,3,3,4,4,3,4,4,3,3,3,3,3,4,4,3,5,4,4,4,4,4,4,3,3,3,4,5,4,3,2,1,-5,19,-5,312,1,0,0,0,0,0,0,0,0,0,155.6666667,0.858369099
4088,4973,1,3,2,2,#N/A,#N/A,3,4,4,4,3,4,4,4,3,3,4,3,4,4,3,3,4,3,4,4,3,3,4,4,4,3,4,3,3,4,4,4,2,2,5,-1,-5,-5,350,1,0,0,0,0,0,0,0,0,0,241.3333333,0
4089,4972,1,3,2,2,#N/A,#N/A,4,4,3,4,3,3,3,2,2,2,3,3,5,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,10,-5,-5,300,1,0,0,0,0,0,0,0,0,0,195.6666667,1.336898396
4090,4973,1,3,2,2,#N/A,#N/A,5,3,5,5,4,3,3,3,4,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,3,3,3,-5,-5,-5,150,1,0,0,1,0,0,0,0,0,0,248.3333333,0
4091,4972,1,3,2,2,#N/A,#N/A,4,4,4,5,4,3,3,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,12,0,0,200,1,0,0,0,0,0,0,0,0,0,263.3333333,1.336898396
4092,4972,1,3,2,2,#N/A,#N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,4,3,4,4,-3,26,-3,300,0,0,0,0,1,0,0,0,0,0,199.6666667,1.336898396
4093,4927,1,3,2,2,#N/A,#N/A,4,4,4,4,3,3,3,2,3,3,4,4,3,4,4,4,4,4,4,3,4,5,4,4,4,4,5,3,3,4,4,4,3,3,4,0,10,0,520,1,0,0,0,0,0,0,0,0,0,159.3333333,4.946996466
4094,4928,2,3,2,2,#N/A,#N/A,5,4,3,4,4,4,3,4,3,4,3,3,3,3,4,3,3,4,3,2,3,3,3,4,3,3,4,3,3,3,3,3,3,2,1,11,-5,-5,350,1,0,0,0,0,0,0,0,0,0,224.3333333,0
4095,4926,2,3,2,2,#N/A,#N/A,5,5,5,5,4,4,4,3,4,1,2,3,4,3,4,4,3,2,3,2,2,3,4,4,4,3,4,3,3,3,3,4,3,3,3,16,-5,-5,270,1,0,0,0,0,0,0,0,0,0,233.6666667,1.304347826
4096,4923,2,3,2,2,#N/A,#N/A,3,3,3,4,4,3,3,4,3,3,3,4,4,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,1,0,0,0,230,1,0,0,0,0,0,0,0,0,0,255.3333333,1.428571429
4097,4923,2,3,2,2,#N/A,#N/A,4,4,3,4,4,4,4,3,4,3,3,4,4,3,4,4,3,2,4,4,3,2,3,3,3,3,3,1,3,3,4,4,2,2,2,12,0,0,400,0,0,1,0,0,0,0,0,0,0,221.3333333,1.428571429
4098,4927,1,3,2,2,#N/A,#N/A,5,5,5,5,5,4,3,1,3,2,5,4,4,2,4,4,4,5,5,4,4,4,5,5,5,4,4,4,4,5,4,5,4,3,3,3,0,0,600,1,0,0,0,0,0,0,0,0,0,217,4.946996466
4099,4927,2,3,2,2,#N/A,#N/A,5,3,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,3,3,4,-1,-1,-1,-1,10,-5,-5,400,0,0,1,0,0,0,0,0,0,0,258.3333333,4.946996466
4100,4923,2,3,2,2,#N/A,#N/A,5,4,5,5,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,0,0,-1,500,1,0,0,0,0,0,0,0,0,0,170.3333333,1.428571429
4101,4924,1,3,2,2,#N/A,#N/A,4,4,4,4,4,5,5,3,5,3,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,3,1,15,0,0,700,1,0,0,0,0,0,0,0,0,0,229.3333333,0.502512563
4102,4923,2,3,2,2,#N/A,#N/A,4,4,4,5,5,4,4,4,4,3,4,5,4,4,4,4,4,3,4,2,2,4,4,4,4,4,4,4,4,5,5,5,5,5,2,3,0,3,420,1,0,0,0,0,0,0,0,0,0,245.3333333,1.428571429
4103,4928,2,3,2,2,#N/A,#N/A,5,5,5,5,5,4,4,4,4,5,5,5,5,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,7,-5,1,500,1,0,0,0,0,0,0,0,0,0,261,0
4104,4927,1,3,2,2,#N/A,#N/A,5,4,4,5,3,4,4,3,4,4,5,3,3,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,4,3,3,3,0,-5,-5,-1,1,0,0,0,0,0,0,0,0,0,164,4.946996466
